iteration,cost,l1_n1_w0,l1_n1_w1,l1_n1_w2,l1_n2_w0,l1_n2_w1,l1_n2_w2,l2_n1_w0,l2_n1_w1,l2_n1_w2
567,0.2496,-0.14175816,0.8583445,-0.8624771,-0.10760017,-0.6939937,0.27904177,-0.14175816,0.38462663,0.57124066
568,0.2496,-0.1419199,0.85828453,-0.86254495,-0.10768879,-0.6940793,0.27914378,-0.1419199,0.3846606,0.57128763
569,0.2496,-0.14208166,0.85822463,-0.8626128,-0.10777746,-0.69416493,0.27924582,-0.14208166,0.38469467,0.5713346
570,0.2496,-0.14224344,0.8581648,-0.8626807,-0.10786618,-0.69425064,0.2793479,-0.14224344,0.38472882,0.5713816
571,0.2496,-0.14240526,0.85810494,-0.8627486,-0.10795495,-0.6943364,0.27944997,-0.14240526,0.38476306,0.57142866
572,0.2496,-0.14256708,0.85804516,-0.8628166,-0.10804376,-0.69442225,0.27955207,-0.14256708,0.3847974,0.5714757
573,0.2496,-0.14272892,0.8579854,-0.8628846,-0.108132616,-0.69450814,0.27965418,-0.14272892,0.38483182,0.5715227
574,0.2496,-0.1428908,0.85792565,-0.86295265,-0.108221516,-0.6945941,0.2797563,-0.1428908,0.38486633,0.5715698
575,0.2495,-0.14305268,0.857866,-0.8630207,-0.10831046,-0.6946801,0.27985847,-0.14305268,0.38490093,0.5716169
576,0.2495,-0.1432146,0.8578063,-0.86308885,-0.10839945,-0.69476616,0.27996063,-0.1432146,0.38493562,0.571664
577,0.2495,-0.14337653,0.8577467,-0.863157,-0.108488485,-0.6948523,0.28006282,-0.14337653,0.38497043,0.5717111
578,0.2495,-0.14353849,0.8576871,-0.86322516,-0.108577564,-0.6949385,0.28016502,-0.14353849,0.38500533,0.5717583
579,0.2495,-0.14370047,0.8576276,-0.8632934,-0.10866669,-0.6950247,0.28026724,-0.14370047,0.3850403,0.5718054
580,0.2495,-0.14386246,0.8575681,-0.86336166,-0.10875586,-0.69511104,0.2803695,-0.14386246,0.3850754,0.57185256
581,0.2495,-0.14402448,0.8575086,-0.86342996,-0.10884508,-0.6951974,0.28047174,-0.14402448,0.38511056,0.5718998
582,0.2495,-0.14418651,0.8574492,-0.86349833,-0.10893434,-0.69528383,0.28057402,-0.14418651,0.3851458,0.571947
583,0.2495,-0.14434858,0.8573898,-0.8635667,-0.10902365,-0.6953703,0.2806763,-0.14434858,0.38518116,0.5719942
584,0.2495,-0.14451066,0.85733044,-0.8636351,-0.10911301,-0.69545686,0.28077862,-0.14451066,0.3852166,0.5720414
585,0.2495,-0.14467277,0.85727113,-0.8637036,-0.10920241,-0.69554347,0.28088096,-0.14467277,0.38525212,0.57208866
586,0.2495,-0.14483489,0.8572118,-0.8637721,-0.10929185,-0.69563013,0.2809833,-0.14483489,0.38528776,0.5721359
587,0.2495,-0.14499703,0.8571526,-0.86384064,-0.10938134,-0.69571686,0.28108567,-0.14499703,0.3853235,0.5721832
588,0.2495,-0.1451592,0.8570934,-0.8639092,-0.109470874,-0.69580364,0.28118807,-0.1451592,0.38535932,0.5722305
589,0.2495,-0.14532138,0.8570342,-0.8639778,-0.10956045,-0.6958905,0.28129047,-0.14532138,0.38539523,0.57227784
590,0.2495,-0.1454836,0.8569751,-0.86404645,-0.10965008,-0.6959774,0.2813929,-0.1454836,0.38543123,0.57232517
591,0.2495,-0.14564583,0.85691595,-0.8641151,-0.10973976,-0.69606435,0.28149533,-0.14564583,0.38546732,0.5723725
592,0.2495,-0.14580809,0.8568569,-0.86418384,-0.10982948,-0.6961514,0.2815978,-0.14580809,0.3855035,0.5724199
593,0.2495,-0.14597036,0.8567979,-0.8642526,-0.10991924,-0.69623846,0.28170028,-0.14597036,0.38553977,0.57246727
594,0.2495,-0.14613266,0.85673887,-0.8643214,-0.11000905,-0.69632566,0.28180277,-0.14613266,0.38557613,0.57251465
595,0.2495,-0.14629498,0.8566799,-0.86439025,-0.110098906,-0.6964129,0.2819053,-0.14629498,0.38561258,0.5725621
596,0.2495,-0.14645733,0.85662097,-0.86445916,-0.110188805,-0.69650024,0.2820078,-0.14645733,0.38564914,0.57260954
597,0.2495,-0.14661969,0.8565621,-0.86452806,-0.110278755,-0.6965876,0.28211036,-0.14661969,0.3856858,0.572657
598,0.2495,-0.14678209,0.85650325,-0.864597,-0.11036875,-0.69667506,0.28221294,-0.14678209,0.38572255,0.57270443
599,0.2495,-0.1469445,0.8564444,-0.864666,-0.11045879,-0.69676256,0.28231552,-0.1469445,0.38575938,0.57275194
600,0.2495,-0.14710693,0.85638565,-0.864735,-0.110548876,-0.6968501,0.28241813,-0.14710693,0.3857963,0.57279944
601,0.2495,-0.14726938,0.85632694,-0.8648041,-0.110639006,-0.69693774,0.28252077,-0.14726938,0.38583332,0.57284695
602,0.2495,-0.14743185,0.8562682,-0.8648732,-0.11072918,-0.6970254,0.2826234,-0.14743185,0.38587043,0.5728945
603,0.2495,-0.14759435,0.8562096,-0.8649423,-0.1108194,-0.69711316,0.28272608,-0.14759435,0.38590762,0.5729421
604,0.2495,-0.14775687,0.8561509,-0.8650115,-0.11090967,-0.69720095,0.28282878,-0.14775687,0.3859449,0.57298964
605,0.2495,-0.14791942,0.85609233,-0.8650807,-0.11099999,-0.6972888,0.28293148,-0.14791942,0.38598228,0.5730372
606,0.2495,-0.14808199,0.8560338,-0.86515,-0.11109035,-0.6973767,0.2830342,-0.14808199,0.38601974,0.57308483
607,0.2495,-0.14824457,0.8559753,-0.8652193,-0.11118075,-0.6974647,0.28313693,-0.14824457,0.38605732,0.57313246
608,0.2495,-0.14840718,0.8559168,-0.8652886,-0.1112712,-0.69755274,0.2832397,-0.14840718,0.386095,0.5731801
609,0.2495,-0.1485698,0.8558583,-0.865358,-0.1113617,-0.69764084,0.28334248,-0.1485698,0.38613275,0.57322776
610,0.2495,-0.14873247,0.8557999,-0.86542743,-0.111452244,-0.697729,0.28344527,-0.14873247,0.3861706,0.57327545
611,0.2495,-0.14889514,0.85574156,-0.8654969,-0.111542836,-0.6978172,0.2835481,-0.14889514,0.38620853,0.57332313
612,0.2495,-0.14905785,0.8556832,-0.8655664,-0.11163347,-0.6979055,0.28365093,-0.14905785,0.38624656,0.5733708
613,0.2495,-0.14922057,0.8556249,-0.86563593,-0.11172415,-0.6979938,0.28375378,-0.14922057,0.38628468,0.57341856
614,0.2495,-0.14938332,0.8555666,-0.8657055,-0.11181488,-0.6980822,0.28385666,-0.14938332,0.3863229,0.5734663
615,0.2495,-0.14954609,0.8555084,-0.8657751,-0.11190566,-0.69817066,0.28395957,-0.14954609,0.38636118,0.57351404
616,0.2495,-0.14970888,0.8554502,-0.8658447,-0.11199648,-0.6982592,0.28406247,-0.14970888,0.38639957,0.57356185
617,0.2495,-0.14987169,0.85539204,-0.8659144,-0.11208735,-0.69834775,0.2841654,-0.14987169,0.38643804,0.57360965
618,0.2495,-0.15003453,0.8553339,-0.86598414,-0.11217826,-0.6984364,0.28426835,-0.15003453,0.38647664,0.57365745
619,0.2495,-0.15019739,0.85527587,-0.8660539,-0.112269215,-0.6985251,0.28437132,-0.15019739,0.38651532,0.57370526
620,0.2495,-0.15036027,0.8552178,-0.8661237,-0.112360224,-0.6986138,0.2844743,-0.15036027,0.3865541,0.5737531
621,0.2495,-0.15052317,0.8551598,-0.86619353,-0.11245128,-0.69870263,0.2845773,-0.15052317,0.38659295,0.573801
622,0.2495,-0.1506861,0.8551018,-0.8662634,-0.112542376,-0.6987915,0.28468034,-0.1506861,0.3866319,0.57384884
623,0.2495,-0.15084904,0.8550439,-0.8663333,-0.11263352,-0.69888043,0.2847834,-0.15084904,0.38667095,0.57389677
624,0.2495,-0.15101202,0.854986,-0.8664033,-0.11272471,-0.6989695,0.28488645,-0.15101202,0.38671008,0.5739447
625,0.2495,-0.15117502,0.85492814,-0.86647326,-0.11281595,-0.6990586,0.28498954,-0.15117502,0.3867493,0.5739926
626,0.2495,-0.15133804,0.8548703,-0.8665433,-0.11290723,-0.69914776,0.28509265,-0.15133804,0.3867886,0.57404053
627,0.2495,-0.15150109,0.8548125,-0.8666134,-0.11299856,-0.699237,0.28519577,-0.15150109,0.386828,0.5740885
628,0.2495,-0.15166415,0.85475475,-0.8666835,-0.113089934,-0.6993263,0.2852989,-0.15166415,0.38686752,0.5741365
629,0.2495,-0.15182725,0.85469705,-0.86675364,-0.11318135,-0.6994156,0.2854021,-0.15182725,0.38690713,0.5741845
630,0.2495,-0.15199035,0.85463935,-0.86682385,-0.11327282,-0.69950503,0.28550526,-0.15199035,0.38694683,0.5742325
631,0.2495,-0.15215349,0.8545817,-0.86689407,-0.11336434,-0.6995945,0.28560847,-0.15215349,0.3869866,0.57428056
632,0.2495,-0.15231664,0.85452414,-0.86696434,-0.1134559,-0.699684,0.2857117,-0.15231664,0.3870265,0.5743286
633,0.2495,-0.15247983,0.85446656,-0.8670347,-0.113547504,-0.6997736,0.28581494,-0.15247983,0.38706645,0.5743767
634,0.2495,-0.15264304,0.85440904,-0.867105,-0.11363916,-0.69986326,0.2859182,-0.15264304,0.3871065,0.5744248
635,0.2495,-0.15280627,0.8543515,-0.8671754,-0.11373086,-0.69995296,0.2860215,-0.15280627,0.38714665,0.5744729
636,0.2495,-0.15296952,0.85429406,-0.86724585,-0.11382261,-0.7000427,0.2861248,-0.15296952,0.38718688,0.574521
637,0.2495,-0.1531328,0.85423666,-0.8673163,-0.1139144,-0.70013255,0.28622812,-0.1531328,0.3872272,0.57456917
638,0.2495,-0.1532961,0.85417926,-0.8673868,-0.114006236,-0.70022243,0.28633147,-0.1532961,0.38726762,0.5746173
639,0.2495,-0.15345943,0.8541219,-0.8674574,-0.114098124,-0.7003124,0.28643483,-0.15345943,0.38730815,0.5746655
640,0.2495,-0.15362278,0.8540646,-0.86752796,-0.11419006,-0.7004024,0.2865382,-0.15362278,0.38734877,0.5747137
641,0.2495,-0.15378615,0.8540073,-0.8675986,-0.114282034,-0.70049244,0.28664163,-0.15378615,0.38738948,0.5747619
642,0.2495,-0.15394954,0.8539501,-0.8676693,-0.11437406,-0.70058256,0.28674504,-0.15394954,0.38743028,0.57481015
643,0.2495,-0.15411296,0.85389286,-0.86774,-0.11446613,-0.70067275,0.2868485,-0.15411296,0.38747117,0.5748584
644,0.2495,-0.15427642,0.8538357,-0.8678107,-0.11455825,-0.700763,0.28695196,-0.15427642,0.38751215,0.5749067
645,0.2495,-0.15443988,0.8537786,-0.8678815,-0.11465041,-0.7008533,0.28705543,-0.15443988,0.38755322,0.574955
646,0.2495,-0.15460338,0.8537215,-0.8679523,-0.11474262,-0.70094365,0.28715894,-0.15460338,0.38759437,0.57500327
647,0.2495,-0.15476689,0.85366446,-0.86802316,-0.11483488,-0.7010341,0.28726247,-0.15476689,0.38763562,0.5750516
648,0.2495,-0.15493043,0.8536074,-0.868094,-0.11492719,-0.70112467,0.287366,-0.15493043,0.38767695,0.57509995
649,0.2495,-0.155094,0.85355043,-0.86816496,-0.11501954,-0.70121527,0.28746957,-0.155094,0.38771838,0.5751483
650,0.2495,-0.15525758,0.8534935,-0.86823595,-0.11511194,-0.7013059,0.28757316,-0.15525758,0.38775992,0.5751967
651,0.2495,-0.1554212,0.8534366,-0.86830693,-0.11520439,-0.70139664,0.28767675,-0.1554212,0.38780156,0.5752451
652,0.2495,-0.15558483,0.8533797,-0.868378,-0.11529688,-0.7014874,0.28778037,-0.15558483,0.38784328,0.5752935
653,0.2495,-0.15574849,0.8533229,-0.8684491,-0.115389414,-0.70157826,0.28788403,-0.15574849,0.3878851,0.57534194
654,0.2495,-0.15591218,0.8532661,-0.8685202,-0.115482,-0.70166916,0.28798768,-0.15591218,0.387927,0.5753904
655,0.2495,-0.15607588,0.8532094,-0.86859137,-0.115574636,-0.7017601,0.28809136,-0.15607588,0.387969,0.57543886
656,0.2495,-0.15623961,0.85315263,-0.8686626,-0.11566731,-0.7018511,0.28819507,-0.15623961,0.38801107,0.5754874
657,0.2495,-0.15640338,0.85309595,-0.8687338,-0.115760036,-0.7019422,0.2882988,-0.15640338,0.38805324,0.5755359
658,0.2495,-0.15656716,0.8530393,-0.8688051,-0.11585281,-0.70203334,0.28840253,-0.15656716,0.3880955,0.5755844
659,0.2495,-0.15673096,0.8529827,-0.86887646,-0.11594563,-0.70212454,0.2885063,-0.15673096,0.38813785,0.5756329
660,0.2495,-0.1568948,0.85292614,-0.8689478,-0.116038494,-0.7022158,0.28861007,-0.1568948,0.38818032,0.5756815
661,0.2495,-0.15705866,0.8528696,-0.8690192,-0.11613141,-0.7023071,0.28871387,-0.15705866,0.38822287,0.5757301
662,0.2495,-0.15722254,0.85281307,-0.8690907,-0.11622437,-0.7023985,0.2888177,-0.15722254,0.38826552,0.57577866
663,0.2495,-0.15738645,0.8527566,-0.86916214,-0.11631738,-0.7024899,0.28892154,-0.15738645,0.38830826,0.5758273
664,0.2495,-0.15755038,0.8527002,-0.86923367,-0.11641043,-0.7025814,0.2890254,-0.15755038,0.38835108,0.57587594
665,0.2495,-0.15771434,0.8526438,-0.86930525,-0.11650353,-0.70267296,0.2891293,-0.15771434,0.388394,0.5759246
666,0.2495,-0.15787832,0.85258746,-0.8693769,-0.11659668,-0.70276463,0.2892332,-0.15787832,0.388437,0.5759733
667,0.2495,-0.15804233,0.85253114,-0.86944854,-0.11668987,-0.70285636,0.28933713,-0.15804233,0.3884801,0.57602197
668,0.2495,-0.15820636,0.85247487,-0.86952025,-0.11678311,-0.70294815,0.28944108,-0.15820636,0.38852328,0.57607067
669,0.2495,-0.15837042,0.8524186,-0.869592,-0.1168764,-0.70304,0.28954506,-0.15837042,0.38856655,0.5761194
670,0.2495,-0.1585345,0.8523624,-0.8696638,-0.116969734,-0.7031319,0.28964904,-0.1585345,0.38860995,0.5761682
671,0.2495,-0.1586986,0.85230625,-0.8697356,-0.11706312,-0.7032239,0.28975305,-0.1586986,0.38865343,0.57621694
672,0.2495,-0.15886274,0.8522501,-0.8698075,-0.11715655,-0.7033159,0.2898571,-0.15886274,0.388697,0.57626575
673,0.2495,-0.15902689,0.852194,-0.86987936,-0.117250025,-0.703408,0.28996113,-0.15902689,0.38874066,0.57631457
674,0.2495,-0.15919107,0.852138,-0.8699513,-0.117343545,-0.70350015,0.2900652,-0.15919107,0.3887844,0.5763634
675,0.2495,-0.15935528,0.85208195,-0.8700233,-0.11743712,-0.70359236,0.2901693,-0.15935528,0.38882825,0.57641226
676,0.2495,-0.15951951,0.852026,-0.8700953,-0.11753073,-0.7036846,0.29027343,-0.15951951,0.38887218,0.57646114
677,0.2495,-0.15968376,0.85197,-0.8701674,-0.117624395,-0.70377696,0.29037756,-0.15968376,0.3889162,0.57651
678,0.2495,-0.15984805,0.8519141,-0.8702395,-0.11771811,-0.70386934,0.29048172,-0.15984805,0.3889603,0.5765589
679,0.2495,-0.16001235,0.85185826,-0.8703116,-0.117811866,-0.7039618,0.2905859,-0.16001235,0.3890045,0.5766078
680,0.2495,-0.16017668,0.8518024,-0.8703838,-0.11790567,-0.7040543,0.2906901,-0.16017668,0.3890488,0.57665676
681,0.2495,-0.16034104,0.8517466,-0.87045604,-0.117999524,-0.70414686,0.2907943,-0.16034104,0.38909322,0.5767057
682,0.2495,-0.16050543,0.8516909,-0.8705283,-0.11809342,-0.70423955,0.29089856,-0.16050543,0.38913772,0.5767547
683,0.2495,-0.16066983,0.85163516,-0.8706006,-0.11818737,-0.7043323,0.29100284,-0.16066983,0.3891823,0.5768037
684,0.2495,-0.16083427,0.8515795,-0.87067294,-0.118281364,-0.7044251,0.29110712,-0.16083427,0.38922697,0.5768527
685,0.2495,-0.16099873,0.8515238,-0.8707453,-0.118375406,-0.70451796,0.29121143,-0.16099873,0.38927174,0.57690173
686,0.2495,-0.16116321,0.8514682,-0.8708177,-0.11846949,-0.7046109,0.29131576,-0.16116321,0.3893166,0.5769508
687,0.2495,-0.16132772,0.85141265,-0.8708902,-0.11856363,-0.70470387,0.2914201,-0.16132772,0.38936153,0.57699984
688,0.2495,-0.16149226,0.8513571,-0.8709627,-0.11865781,-0.7047969,0.29152447,-0.16149226,0.38940656,0.57704896
689,0.2495,-0.16165683,0.8513016,-0.8710352,-0.11875204,-0.70489,0.29162887,-0.16165683,0.38945168,0.5770981
690,0.2495,-0.16182141,0.8512462,-0.8711078,-0.11884632,-0.7049832,0.2917333,-0.16182141,0.38949692,0.5771472
691,0.2495,-0.16198602,0.85119075,-0.8711804,-0.118940644,-0.7050764,0.29183772,-0.16198602,0.38954225,0.57719636
692,0.2495,-0.16215067,0.8511354,-0.8712531,-0.11903502,-0.7051697,0.29194218,-0.16215067,0.38958767,0.57724553
693,0.2495,-0.16231532,0.85108,-0.8713258,-0.11912944,-0.705263,0.29204667,-0.16231532,0.38963318,0.5772947
694,0.2495,-0.16248001,0.8510247,-0.8713985,-0.11922391,-0.7053564,0.29215115,-0.16248001,0.38967878,0.57734394
695,0.2495,-0.16264473,0.85096943,-0.8714713,-0.119318426,-0.7054499,0.29225567,-0.16264473,0.38972446,0.5773932
696,0.2495,-0.16280948,0.8509142,-0.8715441,-0.11941299,-0.7055434,0.29236022,-0.16280948,0.38977024,0.5774424
697,0.2495,-0.16297424,0.850859,-0.871617,-0.119507596,-0.70563704,0.2924648,-0.16297424,0.3898161,0.5774917
698,0.2495,-0.16313903,0.85080385,-0.8716899,-0.119602256,-0.70573074,0.29256937,-0.16313903,0.3898621,0.577541
699,0.2495,-0.16330385,0.8507487,-0.8717629,-0.11969696,-0.7058245,0.29267398,-0.16330385,0.38990816,0.5775903
700,0.2495,-0.1634687,0.85069364,-0.8718359,-0.11979171,-0.7059183,0.2927786,-0.1634687,0.38995433,0.57763964
701,0.2495,-0.16363357,0.85063857,-0.8719089,-0.11988651,-0.7060122,0.29288328,-0.16363357,0.39000058,0.577689
702,0.2495,-0.16379847,0.85058355,-0.871982,-0.119981356,-0.7061061,0.29298794,-0.16379847,0.39004692,0.57773834
703,0.2495,-0.16396339,0.8505286,-0.8720551,-0.120076254,-0.7062001,0.29309264,-0.16396339,0.39009336,0.57778776
704,0.2495,-0.16412835,0.85047364,-0.87212825,-0.1201712,-0.7062942,0.29319736,-0.16412835,0.39013988,0.57783717
705,0.2495,-0.16429333,0.85041875,-0.87220144,-0.120266184,-0.7063883,0.2933021,-0.16429333,0.3901865,0.5778866
706,0.2495,-0.16445833,0.8503639,-0.8722747,-0.120361224,-0.70648247,0.29340684,-0.16445833,0.3902332,0.57793605
707,0.2495,-0.16462336,0.8503091,-0.87234795,-0.12045631,-0.7065767,0.29351163,-0.16462336,0.39028,0.5779855
708,0.2495,-0.16478842,0.8502543,-0.87242126,-0.12055144,-0.706671,0.29361644,-0.16478842,0.39032692,0.578035
709,0.2495,-0.16495351,0.8501995,-0.87249464,-0.12064662,-0.70676535,0.29372126,-0.16495351,0.39037392,0.5780845
710,0.2495,-0.16511862,0.8501448,-0.872568,-0.120741844,-0.7068598,0.2938261,-0.16511862,0.390421,0.57813406
711,0.2495,-0.16528375,0.85009015,-0.87264144,-0.12083712,-0.70695436,0.29393098,-0.16528375,0.39046818,0.5781836
712,0.2495,-0.16544892,0.8500355,-0.87271494,-0.120932445,-0.70704895,0.29403588,-0.16544892,0.39051545,0.5782332
713,0.2495,-0.16561411,0.8499809,-0.8727885,-0.12102781,-0.7071436,0.2941408,-0.16561411,0.3905628,0.5782828
714,0.2495,-0.16577934,0.84992635,-0.87286204,-0.12112323,-0.7072383,0.29424572,-0.16577934,0.39061025,0.57833236
715,0.2495,-0.16594458,0.8498718,-0.87293565,-0.121218696,-0.7073331,0.29435068,-0.16594458,0.39065778,0.578382
716,0.2495,-0.16610985,0.84981734,-0.8730093,-0.12131421,-0.7074279,0.29445568,-0.16610985,0.39070544,0.57843167
717,0.2495,-0.16627514,0.8497629,-0.873083,-0.121409774,-0.7075228,0.29456067,-0.16627514,0.39075318,0.5784813
718,0.2495,-0.16644047,0.8497085,-0.8731567,-0.12150538,-0.70761776,0.2946657,-0.16644047,0.390801,0.578531
719,0.2495,-0.16660583,0.84965414,-0.8732305,-0.12160104,-0.70771277,0.29477075,-0.16660583,0.39084893,0.57858074
720,0.2495,-0.1667712,0.8495998,-0.8733043,-0.12169674,-0.70780784,0.29487583,-0.1667712,0.39089695,0.5786305
721,0.2495,-0.1669366,0.8495455,-0.87337816,-0.121792495,-0.70790297,0.2949809,-0.1669366,0.39094505,0.5786803
722,0.2495,-0.16710204,0.84949124,-0.87345207,-0.121888295,-0.70799816,0.29508603,-0.16710204,0.39099324,0.57873005
723,0.2495,-0.1672675,0.849437,-0.87352604,-0.12198415,-0.70809346,0.29519117,-0.1672675,0.39104152,0.5787799
724,0.2495,-0.167433,0.8493828,-0.8736,-0.12208004,-0.70818883,0.29529634,-0.167433,0.39108992,0.5788297
725,0.2494,-0.1675985,0.8493287,-0.87367404,-0.122175984,-0.70828426,0.2954015,-0.1675985,0.3911384,0.57887954
726,0.2494,-0.16776404,0.8492746,-0.8737481,-0.12227198,-0.70837975,0.29550672,-0.16776404,0.39118698,0.5789294
727,0.2494,-0.1679296,0.8492205,-0.8738222,-0.122368015,-0.7084753,0.29561195,-0.1679296,0.39123565,0.5789793
728,0.2494,-0.1680952,0.8491665,-0.87389636,-0.122464105,-0.7085709,0.2957172,-0.1680952,0.3912844,0.5790292
729,0.2494,-0.16826083,0.8491125,-0.87397057,-0.12256024,-0.70866656,0.29582247,-0.16826083,0.39133325,0.57907915
730,0.2494,-0.16842648,0.84905857,-0.8740448,-0.12265642,-0.7087623,0.29592776,-0.16842648,0.3913822,0.5791291
731,0.2494,-0.16859215,0.8490046,-0.87411904,-0.12275265,-0.7088581,0.29603308,-0.16859215,0.3914312,0.57917905
732,0.2494,-0.16875786,0.84895074,-0.8741934,-0.12284893,-0.7089539,0.29613844,-0.16875786,0.39148036,0.57922906
733,0.2494,-0.16892359,0.8488969,-0.8742677,-0.12294526,-0.7090498,0.2962438,-0.16892359,0.3915296,0.57927907
734,0.2494,-0.16908935,0.8488431,-0.8743421,-0.12304163,-0.7091458,0.29634917,-0.16908935,0.3915789,0.5793291
735,0.2494,-0.16925514,0.84878933,-0.87441653,-0.123138055,-0.70924187,0.29645458,-0.16925514,0.39162832,0.57937914
736,0.2494,-0.16942096,0.84873563,-0.87449104,-0.123234525,-0.709338,0.29656002,-0.16942096,0.39167783,0.5794292
737,0.2494,-0.1695868,0.8486819,-0.87456554,-0.12333104,-0.7094342,0.2966655,-0.1695868,0.39172742,0.57947934
738,0.2494,-0.16975266,0.8486283,-0.8746401,-0.12342761,-0.7095305,0.29677096,-0.16975266,0.3917771,0.57952946
739,0.2494,-0.16991855,0.8485747,-0.87471473,-0.12352422,-0.7096268,0.29687646,-0.16991855,0.3918269,0.5795796
740,0.2494,-0.17008448,0.8485211,-0.87478936,-0.12362088,-0.7097232,0.296982,-0.17008448,0.3918768,0.5796298
741,0.2494,-0.17025043,0.8484676,-0.87486404,-0.12371759,-0.7098196,0.29708755,-0.17025043,0.39192677,0.57967997
742,0.2494,-0.17041641,0.84841406,-0.8749388,-0.12381435,-0.7099161,0.2971931,-0.17041641,0.39197683,0.57973015
743,0.2494,-0.17058243,0.8483606,-0.8750136,-0.12391116,-0.7100127,0.2972987,-0.17058243,0.392027,0.5797804
744,0.2494,-0.17074846,0.8483072,-0.8750884,-0.124008015,-0.7101093,0.29740432,-0.17074846,0.39207724,0.57983065
745,0.2494,-0.17091452,0.8482538,-0.87516326,-0.12410492,-0.71020603,0.29750997,-0.17091452,0.39212757,0.5798809
746,0.2494,-0.1710806,0.84820044,-0.8752382,-0.12420187,-0.7103028,0.29761565,-0.1710806,0.392178,0.5799312
747,0.2494,-0.17124672,0.84814715,-0.8753131,-0.12429887,-0.7103997,0.29772133,-0.17124672,0.39222854,0.5799815
748,0.2494,-0.17141287,0.84809387,-0.8753881,-0.12439592,-0.7104966,0.29782704,-0.17141287,0.39227918,0.5800318
749,0.2494,-0.17157905,0.84804064,-0.8754631,-0.12449302,-0.7105936,0.29793277,-0.17157905,0.3923299,0.5800822
750,0.2494,-0.17174526,0.8479875,-0.8755382,-0.124590166,-0.7106906,0.29803854,-0.17174526,0.3923807,0.58013254
751,0.2494,-0.1719115,0.8479343,-0.8756133,-0.12468736,-0.7107877,0.2981443,-0.1719115,0.39243162,0.58018297
752,0.2494,-0.17207776,0.8478812,-0.87568843,-0.124784596,-0.71088487,0.2982501,-0.17207776,0.3924826,0.5802334
753,0.2494,-0.17224404,0.8478281,-0.87576365,-0.124881886,-0.7109821,0.29835594,-0.17224404,0.3925337,0.5802838
754,0.2494,-0.17241035,0.84777504,-0.8758389,-0.12497922,-0.71107936,0.2984618,-0.17241035,0.3925849,0.5803343
755,0.2494,-0.1725767,0.84772205,-0.87591416,-0.1250766,-0.7111767,0.29856768,-0.1725767,0.39263618,0.5803848
756,0.2494,-0.17274307,0.84766906,-0.8759895,-0.12517405,-0.71127415,0.29867357,-0.17274307,0.39268756,0.5804353
757,0.2494,-0.17290947,0.84761614,-0.87606484,-0.12527153,-0.71137166,0.2987795,-0.17290947,0.39273903,0.5804858
758,0.2494,-0.1730759,0.84756327,-0.87614024,-0.12536906,-0.71146923,0.29888543,-0.1730759,0.3927906,0.58053637
759,0.2494,-0.17324236,0.8475104,-0.8762157,-0.12546663,-0.71156687,0.2989914,-0.17324236,0.39284223,0.58058697
760,0.2494,-0.17340885,0.8474576,-0.8762912,-0.12556426,-0.71166456,0.29909742,-0.17340885,0.39289397,0.5806376
761,0.2494,-0.17357537,0.84740484,-0.87636673,-0.12566194,-0.7117623,0.29920343,-0.17357537,0.39294583,0.5806882
762,0.2494,-0.17374192,0.8473521,-0.8764423,-0.12575966,-0.7118601,0.29930946,-0.17374192,0.39299777,0.58073884
763,0.2494,-0.1739085,0.8472994,-0.87651795,-0.12585743,-0.711958,0.29941553,-0.1739085,0.3930498,0.5807895
764,0.2494,-0.1740751,0.84724677,-0.8765936,-0.12595525,-0.7120559,0.29952163,-0.1740751,0.39310193,0.5808402
765,0.2494,-0.17424172,0.84719414,-0.8766693,-0.12605312,-0.7121539,0.29962775,-0.17424172,0.39315414,0.5808909
766,0.2494,-0.17440838,0.84714156,-0.87674505,-0.12615104,-0.712252,0.29973388,-0.17440838,0.39320645,0.5809416
767,0.2494,-0.17457506,0.847089,-0.87682086,-0.126249,-0.7123502,0.29984003,-0.17457506,0.39325887,0.5809924
768,0.2494,-0.17474177,0.8470365,-0.8768967,-0.12634702,-0.7124484,0.29994622,-0.17474177,0.39331138,0.5810432
769,0.2494,-0.17490852,0.846984,-0.87697256,-0.12644508,-0.7125467,0.30005243,-0.17490852,0.39336398,0.58109397
770,0.2494,-0.1750753,0.8469316,-0.8770485,-0.1265432,-0.71264505,0.30015868,-0.1750753,0.39341667,0.5811448
771,0.2494,-0.1752421,0.8468792,-0.8771244,-0.12664135,-0.71274346,0.30026492,-0.1752421,0.39346945,0.58119565
772,0.2494,-0.17540893,0.84682685,-0.8772004,-0.12673956,-0.7128419,0.3003712,-0.17540893,0.39352232,0.5812465
773,0.2494,-0.1755758,0.8467745,-0.8772765,-0.12683782,-0.71294045,0.3004775,-0.1755758,0.39357528,0.5812974
774,0.2494,-0.17574269,0.84672225,-0.8773526,-0.12693612,-0.71303904,0.30058384,-0.17574269,0.39362836,0.5813483
775,0.2494,-0.17590961,0.84667003,-0.8774287,-0.12703449,-0.71313775,0.3006902,-0.17590961,0.39368153,0.58139926
776,0.2494,-0.17607656,0.8466178,-0.8775049,-0.1271329,-0.7132365,0.3007966,-0.17607656,0.39373478,0.5814502
777,0.2494,-0.17624354,0.84656566,-0.8775811,-0.12723134,-0.71333534,0.300903,-0.17624354,0.39378813,0.5815012
