iteration,cost,l1_n1_w0,l1_n1_w1,l1_n1_w2,l1_n2_w0,l1_n2_w1,l1_n2_w2,l2_n1_w0,l2_n1_w1,l2_n1_w2
908,0.4592,-0.53907496,2.0385811,0.3535258,-0.44257957,2.1723976,0.82663184,-0.53907496,2.1305735,-1.2805032
909,0.4586,-0.54071593,2.0410838,0.3560997,-0.44605538,2.1752217,0.82704234,-0.54071593,2.1334393,-1.2847228
910,0.4579,-0.54236054,2.0435824,0.35869545,-0.44955343,2.1780393,0.82744575,-0.54236054,2.1362984,-1.2889568
911,0.4572,-0.54400885,2.046077,0.3613131,-0.45307368,2.1808505,0.8278423,-0.54400885,2.1391509,-1.2932049
912,0.4565,-0.5456609,2.0485675,0.3639527,-0.45661613,2.183655,0.8282321,-0.5456609,2.1419964,-1.2974675
913,0.4558,-0.54731673,2.0510542,0.36661428,-0.4601808,2.186453,0.82861537,-0.54731673,2.1448352,-1.3017446
914,0.4552,-0.54897636,2.0535371,0.36929786,-0.4637676,2.1892445,0.82899225,-0.54897636,2.1476672,-1.3060362
915,0.4545,-0.55063987,2.0560162,0.37200347,-0.46737656,2.1920295,0.829363,-0.55063987,2.1504924,-1.3103424
916,0.4538,-0.55230725,2.0584915,0.3747311,-0.47100765,2.1948078,0.8297277,-0.55230725,2.153311,-1.3146634
917,0.4531,-0.5539785,2.060963,0.37748078,-0.4746608,2.1975794,0.83008665,-0.5539785,2.1561227,-1.3189992
918,0.4524,-0.5556537,2.0634308,0.3802525,-0.47833604,2.2003443,0.83044,-0.5556537,2.1589277,-1.3233497
919,0.4516,-0.5573329,2.065895,0.3830463,-0.48203328,2.2031026,0.83078796,-0.5573329,2.1617258,-1.3277152
920,0.4509,-0.55901605,2.0683558,0.3858621,-0.4857525,2.2058542,0.8311308,-0.55901605,2.1645172,-1.3320956
921,0.4502,-0.5607032,2.070813,0.38869995,-0.4894936,2.208599,0.8314687,-0.5607032,2.1673017,-1.3364912
922,0.4495,-0.56239444,2.0732665,0.39155978,-0.4932566,2.2113373,0.83180195,-0.56239444,2.1700795,-1.3409019
923,0.4488,-0.5640897,2.0757167,0.39444157,-0.4970414,2.214069,0.83213073,-0.5640897,2.1728504,-1.3453277
924,0.448,-0.5657891,2.0781634,0.3973453,-0.50084794,2.2167935,0.83245534,-0.5657891,2.1756146,-1.3497689
925,0.4473,-0.5674926,2.0806067,0.4002709,-0.50467616,2.2195115,0.83277607,-0.5674926,2.1783721,-1.3542253
926,0.4466,-0.5692003,2.0830467,0.40321833,-0.50852597,2.2222226,0.83309317,-0.5692003,2.1811228,-1.358697
927,0.4458,-0.57091206,2.0854836,0.4061875,-0.5123973,2.224927,0.83340687,-0.57091206,2.1838667,-1.3631842
928,0.4451,-0.572628,2.087917,0.40917838,-0.51629007,2.2276244,0.83371747,-0.572628,2.186604,-1.3676867
929,0.4443,-0.5743482,2.0903475,0.41219088,-0.5202042,2.230315,0.8340253,-0.5743482,2.1893346,-1.3722048
930,0.4436,-0.5760726,2.0927749,0.4152249,-0.5241395,2.2329986,0.8343307,-0.5760726,2.1920586,-1.3767383
931,0.4428,-0.57780117,2.095199,0.4182804,-0.528096,2.2356753,0.8346338,-0.57780117,2.1947758,-1.3812875
932,0.442,-0.57953405,2.0976202,0.4213572,-0.53207356,2.2383451,0.8349351,-0.57953405,2.1974864,-1.3858521
933,0.4413,-0.5812712,2.1000383,0.42445529,-0.536072,2.241008,0.8352349,-0.5812712,2.2001905,-1.3904324
934,0.4405,-0.5830125,2.1024535,0.42757446,-0.5400913,2.243664,0.8355334,-0.5830125,2.202888,-1.3950282
935,0.4397,-0.58475816,2.1048658,0.4307146,-0.5441313,2.2463129,0.835831,-0.58475816,2.205579,-1.3996398
936,0.4389,-0.58650804,2.1072752,0.43387562,-0.54819185,2.2489548,0.83612806,-0.58650804,2.2082634,-1.4042671
937,0.4381,-0.5882622,2.1096818,0.43705735,-0.55227286,2.2515898,0.8364249,-0.5882622,2.2109413,-1.4089099
938,0.4373,-0.59002066,2.1120856,0.44025964,-0.5563742,2.2542176,0.8367219,-0.59002066,2.2136128,-1.4135685
939,0.4365,-0.5917834,2.1144867,0.4434823,-0.56049573,2.2568383,0.8370194,-0.5917834,2.2162778,-1.4182427
940,0.4357,-0.59355044,2.1168852,0.44672522,-0.5646373,2.259452,0.83731776,-0.59355044,2.2189367,-1.4229326
941,0.4349,-0.5953217,2.119281,0.44998822,-0.5687988,2.2620587,0.8376174,-0.5953217,2.221589,-1.4276382
942,0.4341,-0.5970973,2.1216743,0.45327106,-0.57298,2.2646582,0.83791864,-0.5970973,2.2242353,-1.4323593
943,0.4333,-0.59887713,2.124065,0.45657358,-0.5771808,2.2672505,0.83822185,-0.59887713,2.2268753,-1.4370961
944,0.4325,-0.6006612,2.126453,0.45989558,-0.58140105,2.2698357,0.83852744,-0.6006612,2.229509,-1.4418485
945,0.4317,-0.6024496,2.1288385,0.46323684,-0.58564055,2.2724137,0.8388358,-0.6024496,2.232137,-1.4466165
946,0.4308,-0.6042422,2.1312218,0.46659714,-0.5898992,2.2749846,0.83914727,-0.6042422,2.2347589,-1.4514
947,0.43,-0.60603905,2.1336026,0.46997628,-0.5941767,2.2775483,0.83946234,-0.60603905,2.2373745,-1.456199
948,0.4292,-0.6078401,2.135981,0.47337398,-0.598473,2.2801049,0.83978134,-0.6078401,2.2399845,-1.4610134
949,0.4283,-0.6096454,2.1383572,0.47679,-0.6027879,2.2826543,0.8401047,-0.6096454,2.2425885,-1.4658432
950,0.4275,-0.6114549,2.140731,0.48022413,-0.6071212,2.2851963,0.84043276,-0.6114549,2.2451868,-1.4706883
951,0.4266,-0.61326855,2.1431026,0.48367608,-0.6114727,2.2877312,0.840766,-0.61326855,2.2477794,-1.4755487
952,0.4258,-0.6150864,2.145472,0.48714557,-0.6158423,2.290259,0.8411048,-0.6150864,2.2503664,-1.4804244
953,0.4249,-0.6169083,2.1478393,0.49063233,-0.6202297,2.2927792,0.8414496,-0.6169083,2.2529478,-1.4853152
954,0.424,-0.61873436,2.1502044,0.49413607,-0.6246348,2.2952924,0.8418008,-0.61873436,2.2555237,-1.490221
955,0.4232,-0.62056446,2.1525674,0.49765652,-0.62905735,2.2977982,0.8421588,-0.62056446,2.2580943,-1.4951419
956,0.4223,-0.6223986,2.1549284,0.50119334,-0.6334972,2.3002968,0.842524,-0.6223986,2.2606597,-1.5000775
957,0.4214,-0.6242368,2.1572874,0.50474626,-0.63795406,2.302788,0.8428968,-0.6242368,2.2632198,-1.5050279
958,0.4205,-0.626079,2.1596444,0.50831497,-0.6424278,2.3052719,0.8432777,-0.626079,2.2657747,-1.5099931
959,0.4197,-0.6279252,2.1619995,0.5118991,-0.6469182,2.3077486,0.84366703,-0.6279252,2.2683246,-1.5149728
960,0.4188,-0.62977535,2.1643527,0.5154984,-0.65142506,2.3102179,0.84406525,-0.62977535,2.2708697,-1.519967
961,0.4179,-0.63162935,2.166704,0.5191125,-0.65594816,2.3126798,0.84447277,-0.63162935,2.27341,-1.5249755
962,0.417,-0.6334872,2.1690533,0.5227411,-0.66048735,2.3151345,0.84488994,-0.6334872,2.2759457,-1.5299983
963,0.4161,-0.6353489,2.171401,0.52638376,-0.66504234,2.317582,0.84531724,-0.6353489,2.2784765,-1.5350353
964,0.4152,-0.6372144,2.1737468,0.5300402,-0.669613,2.3200219,0.84575504,-0.6372144,2.2810028,-1.5400862
965,0.4142,-0.6390837,2.176091,0.53371,-0.67419904,2.3224545,0.84620374,-0.6390837,2.2835248,-1.5451509
966,0.4133,-0.64095664,2.1784332,0.53739285,-0.67880034,2.32488,0.8466638,-0.64095664,2.2860425,-1.5502293
967,0.4124,-0.6428333,2.1807737,0.5410884,-0.6834166,2.327298,0.8471355,-0.6428333,2.2885559,-1.5553213
968,0.4115,-0.6447136,2.1831126,0.5447962,-0.68804765,2.3297086,0.8476193,-0.6447136,2.2910652,-1.5604267
969,0.4105,-0.64659745,2.1854498,0.54851604,-0.6926933,2.3321118,0.8481156,-0.64659745,2.2935708,-1.5655453
970,0.4096,-0.6484848,2.1877854,0.55224735,-0.6973533,2.334508,0.8486248,-0.6484848,2.2960725,-1.570677
971,0.4087,-0.65037566,2.1901193,0.55598986,-0.70202744,2.3368967,0.84914726,-0.65037566,2.2985704,-1.5758218
972,0.4077,-0.65226996,2.1924515,0.55974317,-0.7067155,2.339278,0.8496833,-0.65226996,2.3010647,-1.5809792
973,0.4068,-0.65416765,2.1947823,0.56350684,-0.7114173,2.3416522,0.8502333,-0.65416765,2.3035555,-1.5861492
974,0.4058,-0.6560687,2.1971114,0.56728053,-0.7161326,2.344019,0.8507977,-0.6560687,2.306043,-1.5913316
975,0.4049,-0.657973,2.199439,0.5710638,-0.72086114,2.3463783,0.8513768,-0.657973,2.308527,-1.5965263
976,0.4039,-0.6598805,2.201765,0.57485634,-0.7256028,2.3487306,0.8519709,-0.6598805,2.311008,-1.601733
977,0.403,-0.66179127,2.2040896,0.5786577,-0.73035735,2.3510754,0.8525804,-0.66179127,2.313486,-1.6069515
978,0.402,-0.6637051,2.2064126,0.58246744,-0.7351245,2.353413,0.8532057,-0.6637051,2.3159614,-1.6121817
979,0.401,-0.665622,2.208734,0.58628523,-0.73990417,2.3557434,0.853847,-0.665622,2.3184338,-1.6174233
980,0.4001,-0.6675419,2.211054,0.59011066,-0.7446961,2.3580666,0.8545047,-0.6675419,2.3209035,-1.6226761
981,0.3991,-0.66946477,2.2133727,0.5939433,-0.7495,2.3603823,0.85517913,-0.66946477,2.323371,-1.62794
982,0.3981,-0.67139053,2.21569,0.5977828,-0.75431573,2.362691,0.85587054,-0.67139053,2.325836,-1.6332148
983,0.3971,-0.6733191,2.2180054,0.6016287,-0.7591431,2.3649924,0.85657924,-0.6733191,2.3282986,-1.6385002
984,0.3961,-0.6752505,2.2203195,0.6054807,-0.7639819,2.3672864,0.8573055,-0.6752505,2.3307593,-1.6437961
985,0.3951,-0.6771845,2.2226322,0.6093383,-0.76883185,2.3695734,0.85804963,-0.6771845,2.3332179,-1.6491021
986,0.3942,-0.6791212,2.2249434,0.61320114,-0.77369285,2.371853,0.8588119,-0.6791212,2.3356748,-1.6544181
987,0.3932,-0.6810605,2.2272532,0.6170688,-0.7785646,2.3741257,0.85959256,-0.6810605,2.3381298,-1.6597439
988,0.3922,-0.6830023,2.2295616,0.620941,-0.78344697,2.3763912,0.86039186,-0.6830023,2.3405833,-1.6650792
989,0.3912,-0.68494654,2.2318685,0.6248172,-0.78833973,2.3786495,0.86121005,-0.68494654,2.3430352,-1.670424
990,0.3902,-0.68689317,2.234174,0.6286971,-0.7932427,2.3809006,0.8620473,-0.68689317,2.345486,-1.6757778
991,0.3891,-0.6888421,2.236478,0.63258034,-0.79815567,2.3831449,0.86290395,-0.6888421,2.3479354,-1.6811404
992,0.3881,-0.6907934,2.2387807,0.6364665,-0.8030784,2.385382,0.86378014,-0.6907934,2.3503838,-1.6865118
993,0.3871,-0.6927468,2.241082,0.6403552,-0.80801076,2.3876119,0.86467606,-0.6927468,2.3528311,-1.6918914
994,0.3861,-0.6947024,2.2433815,0.6442461,-0.8129525,2.389835,0.86559194,-0.6947024,2.3552775,-1.6972793
995,0.3851,-0.69666004,2.2456796,0.6481388,-0.8179035,2.392051,0.866528,-0.69666004,2.3577232,-1.7026752
996,0.3841,-0.69861966,2.2479763,0.652033,-0.8228636,2.39426,0.8674843,-0.69861966,2.3601685,-1.7080787
997,0.383,-0.7005812,2.2502716,0.65592825,-0.82783246,2.396462,0.8684611,-0.7005812,2.3626132,-1.7134898
998,0.382,-0.7025446,2.2525651,0.65982425,-0.83281,2.398657,0.8694585,-0.7025446,2.3650575,-1.7189081
999,0.381,-0.70450985,2.2548573,0.66372067,-0.837796,2.4008453,0.87047666,-0.70450985,2.3675015,-1.7243334
1000,0.38,-0.70647675,2.257148,0.66761714,-0.84279025,2.4030266,0.8715157,-0.70647675,2.3699453,-1.7297654
1001,0.3789,-0.7084453,2.259437,0.6715133,-0.84779257,2.405201,0.87257576,-0.7084453,2.372389,-1.735204
1002,0.3779,-0.7104155,2.2617247,0.6754089,-0.8528028,2.4073687,0.8736569,-0.7104155,2.3748329,-1.7406489
1003,0.3769,-0.71238714,2.2640107,0.6793035,-0.8578208,2.4095294,0.8747593,-0.71238714,2.377277,-1.7460998
1004,0.3758,-0.7143603,2.266295,0.6831969,-0.8628463,2.4116836,0.87588304,-0.7143603,2.3797212,-1.7515566
1005,0.3748,-0.7163348,2.2685776,0.6870887,-0.86787915,2.4138308,0.87702817,-0.7163348,2.382166,-1.7570189
1006,0.3737,-0.71831065,2.2708588,0.69097865,-0.8729192,2.4159713,0.87819475,-0.71831065,2.3846111,-1.7624866
1007,0.3727,-0.72028774,2.2731383,0.6948664,-0.8779662,2.4181051,0.8793829,-0.72028774,2.387057,-1.7679594
1008,0.3716,-0.72226596,2.2754161,0.69875175,-0.88302004,2.4202323,0.88059264,-0.72226596,2.3895037,-1.773437
1009,0.3706,-0.7242453,2.277692,0.70263433,-0.88808054,2.4223528,0.88182396,-0.7242453,2.391951,-1.7789193
1010,0.3695,-0.7262257,2.2799664,0.7065139,-0.89314747,2.4244668,0.88307697,-0.7262257,2.3943994,-1.784406
1011,0.3685,-0.728207,2.282239,0.71039015,-0.8982207,2.4265742,0.8843516,-0.728207,2.3968487,-1.7898967
1012,0.3674,-0.7301892,2.2845097,0.71426284,-0.90330005,2.4286752,0.88564795,-0.7301892,2.399299,-1.7953914
1013,0.3664,-0.7321722,2.2867787,0.7181317,-0.90838534,2.4307694,0.886966,-0.7321722,2.4017503,-1.8008898
1014,0.3653,-0.73415595,2.2890458,0.7219965,-0.91347635,2.4328573,0.8883057,-0.73415595,2.404203,-1.8063917
1015,0.3642,-0.73614043,2.291311,0.72585696,-0.91857296,2.4349387,0.8896671,-0.73614043,2.406657,-1.8118968
1016,0.3632,-0.7381255,2.2935743,0.7297129,-0.923675,2.4370136,0.8910501,-0.7381255,2.4091125,-1.817405
1017,0.3621,-0.7401111,2.2958357,0.733564,-0.9287823,2.4390821,0.89245474,-0.7401111,2.4115694,-1.8229159
1018,0.3611,-0.7420972,2.2980952,0.7374101,-0.93389463,2.4411442,0.89388096,-0.7420972,2.4140277,-1.8284293
1019,0.36,-0.74408364,2.3003526,0.74125105,-0.9390119,2.4432,0.89532864,-0.74408364,2.4164877,-1.8339452
1020,0.3589,-0.74607044,2.302608,0.74508655,-0.9441339,2.4452496,0.8967978,-0.74607044,2.4189494,-1.839463
1021,0.3579,-0.7480575,2.3048613,0.7489164,-0.9492604,2.4472928,0.8982883,-0.7480575,2.421413,-1.8449827
1022,0.3568,-0.75004476,2.3071125,0.75274044,-0.95439136,2.4493299,0.8998001,-0.75004476,2.4238782,-1.8505042
1023,0.3557,-0.75203216,2.3093615,0.7565585,-0.95952654,2.4513607,0.90133315,-0.75203216,2.4263453,-1.856027
1024,0.3546,-0.75401956,2.3116083,0.7603703,-0.9646658,2.4533854,0.90288734,-0.75401956,2.4288146,-1.861551
1025,0.3536,-0.75600696,2.313853,0.7641758,-0.9698089,2.4554038,0.9044626,-0.75600696,2.4312859,-1.8670762
1026,0.3525,-0.7579943,2.3160956,0.76797473,-0.9749557,2.4574163,0.90605867,-0.7579943,2.4337592,-1.872602
1027,0.3514,-0.75998145,2.3183358,0.771767,-0.98010606,2.4594226,0.90767556,-0.75998145,2.4362347,-1.8781284
1028,0.3504,-0.7619684,2.3205736,0.77555245,-0.9852598,2.461423,0.90931314,-0.7619684,2.4387124,-1.8836552
1029,0.3493,-0.76395506,2.322809,0.7793309,-0.9904167,2.463417,0.9109713,-0.76395506,2.4411922,-1.8891822
1030,0.3482,-0.7659414,2.325042,0.7831022,-0.9955767,2.4654052,0.9126498,-0.7659414,2.4436743,-1.8947091
1031,0.3471,-0.7679273,2.3272727,0.7868663,-1.0007396,2.4673874,0.9143486,-0.7679273,2.4461586,-1.9002358
1032,0.346,-0.76991266,2.329501,0.790623,-1.0059052,2.469364,0.91606754,-0.76991266,2.4486454,-1.9057621
1033,0.345,-0.7718975,2.3317266,0.7943722,-1.0110734,2.4713345,0.91780645,-0.7718975,2.4511344,-1.9112877
1034,0.3439,-0.7738817,2.3339498,0.7981138,-1.0162439,2.473299,0.91956514,-0.7738817,2.4536262,-1.9168124
1035,0.3428,-0.77586514,2.3361704,0.8018477,-1.0214167,2.4752579,0.92134345,-0.77586514,2.4561203,-1.9223361
1036,0.3417,-0.7778479,2.3383884,0.80557376,-1.0265914,2.477211,0.92314124,-0.7778479,2.4586167,-1.9278586
1037,0.3407,-0.7798298,2.3406036,0.8092919,-1.0317681,2.4791582,0.9249583,-0.7798298,2.4611158,-1.9333797
1038,0.3396,-0.7818108,2.342816,0.81300205,-1.0369465,2.4810996,0.92679447,-0.7818108,2.4636176,-1.9388992
1039,0.3385,-0.7837909,2.3450258,0.8167041,-1.0421265,2.4830356,0.92864954,-0.7837909,2.466122,-1.9444169
1040,0.3374,-0.78576994,2.3472328,0.820398,-1.0473078,2.4849658,0.93052334,-0.78576994,2.468629,-1.9499326
1041,0.3363,-0.78774786,2.349437,0.82408357,-1.0524905,2.4868903,0.9324156,-0.78774786,2.4711385,-1.9554461
1042,0.3353,-0.78972465,2.3516383,0.8277609,-1.0576742,2.4888093,0.93432623,-0.78972465,2.4736507,-1.9609573
1043,0.3342,-0.7917002,2.3538368,0.8314298,-1.0628587,2.4907227,0.9362549,-0.7917002,2.4761655,-1.966466
1044,0.3331,-0.79367447,2.3560321,0.8350903,-1.068044,2.4926305,0.93820155,-0.79367447,2.478683,-1.9719719
1045,0.332,-0.7956474,2.3582246,0.83874226,-1.0732298,2.4945328,0.9401658,-0.7956474,2.4812033,-1.9774749
1046,0.3309,-0.79761887,2.360414,0.8423857,-1.0784161,2.4964297,0.94214755,-0.79761887,2.4837263,-1.982975
1047,0.3299,-0.7995889,2.3626003,0.8460206,-1.0836027,2.498321,0.9441465,-0.7995889,2.4862518,-1.9884719
1048,0.3288,-0.8015574,2.3647835,0.8496468,-1.0887893,2.500207,0.9461625,-0.8015574,2.4887803,-1.9939653
1049,0.3277,-0.8035243,2.3669636,0.85326433,-1.0939759,2.5020876,0.9481953,-0.8035243,2.4913113,-1.9994552
1050,0.3266,-0.80548954,2.3691404,0.85687315,-1.0991622,2.5039628,0.9502446,-0.80548954,2.4938452,-2.0049415
1051,0.3255,-0.80745304,2.371314,0.8604732,-1.1043482,2.5058327,0.95231026,-0.80745304,2.4963818,-2.010424
1052,0.3245,-0.80941474,2.3734844,0.8640645,-1.1095337,2.5076973,0.95439196,-0.80941474,2.4989212,-2.0159023
1053,0.3234,-0.8113746,2.3756514,0.86764705,-1.1147184,2.5095568,0.9564895,-0.8113746,2.5014632,-2.0213764
1054,0.3223,-0.81333256,2.377815,0.87122077,-1.1199023,2.511411,0.95860267,-0.81333256,2.504008,-2.0268462
1055,0.3212,-0.81528854,2.3799753,0.87478566,-1.1250851,2.51326,0.9607312,-0.81528854,2.5065556,-2.0323114
1056,0.3202,-0.8172425,2.382132,0.8783417,-1.1302668,2.5151036,0.9628748,-0.8172425,2.509106,-2.0377722
1057,0.3191,-0.8191944,2.3842854,0.88188887,-1.1354471,2.516942,0.96503335,-0.8191944,2.511659,-2.0432281
1058,0.318,-0.8211441,2.3864353,0.8854272,-1.140626,2.5187755,0.9672065,-0.8211441,2.5142148,-2.048679
1059,0.3169,-0.8230917,2.3885815,0.88895667,-1.1458031,2.5206037,0.96939397,-0.8230917,2.5167732,-2.054125
1060,0.3159,-0.825037,2.3907242,0.8924773,-1.1509784,2.5224268,0.9715956,-0.825037,2.5193346,-2.0595658
1061,0.3148,-0.82698,2.3928633,0.895989,-1.1561518,2.524245,0.97381103,-0.82698,2.5218985,-2.065001
1062,0.3137,-0.8289206,2.3949988,0.89949185,-1.1613231,2.5260582,0.9760401,-0.8289206,2.524465,-2.0704308
1063,0.3127,-0.83085877,2.3971305,0.9029858,-1.1664921,2.5278664,0.9782826,-0.83085877,2.5270343,-2.075855
1064,0.3116,-0.8327945,2.3992584,0.90647095,-1.1716586,2.5296695,0.9805381,-0.8327945,2.529606,-2.0812733
1065,0.3105,-0.83472764,2.4013827,0.9099472,-1.1768227,2.5314677,0.98280644,-0.83472764,2.5321808,-2.086686
1066,0.3095,-0.8366582,2.4035032,0.91341466,-1.181984,2.5332608,0.9850874,-0.8366582,2.534758,-2.0920923
1067,0.3084,-0.8385861,2.4056199,0.9168733,-1.1871424,2.5350492,0.9873807,-0.8385861,2.5373378,-2.0974927
1068,0.3073,-0.84051126,2.4077325,0.9203231,-1.1922977,2.5368326,0.9896861,-0.84051126,2.53992,-2.1028867
1069,0.3063,-0.8424337,2.4098413,0.92376405,-1.1974499,2.5386112,0.99200326,-0.8424337,2.542505,-2.1082745
1070,0.3052,-0.8443533,2.4119463,0.9271962,-1.2025988,2.540385,0.994332,-0.8443533,2.5450926,-2.1136556
1071,0.3041,-0.8462701,2.4140472,0.9306196,-1.2077441,2.5421538,0.9966721,-0.8462701,2.5476825,-2.11903
1072,0.3031,-0.84818393,2.4161441,0.9340342,-1.2128859,2.543918,0.9990232,-0.84818393,2.550275,-2.1243978
1073,0.302,-0.85009485,2.418237,0.9374401,-1.2180239,2.5456772,1.0013851,-0.85009485,2.55287,-2.1297586
1074,0.301,-0.85200274,2.4203258,0.94083726,-1.223158,2.5474317,1.0037576,-0.85200274,2.5554674,-2.1351125
1075,0.2999,-0.8539076,2.4224105,0.9442257,-1.228288,2.5491817,1.0061404,-0.8539076,2.558067,-2.1404593
1076,0.2989,-0.85580933,2.4244912,0.9476055,-1.2334139,2.550927,1.0085331,-0.85580933,2.5606694,-2.145799
1077,0.2978,-0.8577079,2.4265678,0.9509766,-1.2385354,2.5526674,1.0109358,-0.8577079,2.563274,-2.1511312
1078,0.2968,-0.8596033,2.4286401,0.9543391,-1.2436525,2.5544033,1.013348,-0.8596033,2.5658808,-2.156456
1079,0.2957,-0.8614954,2.4307082,0.957693,-1.2487649,2.5561345,1.0157695,-0.8614954,2.56849,-2.1617732
1080,0.2947,-0.8633842,2.4327722,0.9610383,-1.2538725,2.557861,1.0181999,-0.8633842,2.5711014,-2.1670828
1081,0.2936,-0.86526966,2.4348319,0.964375,-1.2589753,2.5595832,1.0206392,-0.86526966,2.5737152,-2.1723847
1082,0.2926,-0.86715174,2.4368873,0.9677032,-1.264073,2.5613008,1.023087,-0.86715174,2.5763311,-2.1776788
1083,0.2915,-0.8690304,2.4389384,0.9710229,-1.2691655,2.5630136,1.0255432,-0.8690304,2.5789492,-2.182965
1084,0.2905,-0.8709056,2.4409852,0.97433406,-1.2742528,2.5647218,1.0280074,-0.8709056,2.5815694,-2.1882432
1085,0.2895,-0.8727772,2.4430275,0.97763675,-1.2793347,2.5664258,1.0304794,-0.8727772,2.5841918,-2.1935132
1086,0.2884,-0.8746453,2.4450655,0.98093104,-1.284411,2.5681252,1.0329591,-0.8746453,2.5868163,-2.198775
1087,0.2874,-0.8765098,2.4470992,0.9842169,-1.2894815,2.5698202,1.035446,-0.8765098,2.589443,-2.2040286
1088,0.2864,-0.87837064,2.4491284,0.9874944,-1.2945462,2.5715106,1.0379401,-0.87837064,2.5920715,-2.2092736
1089,0.2853,-0.8802278,2.451153,0.99076355,-1.2996051,2.5731964,1.0404412,-0.8802278,2.5947022,-2.2145102
1090,0.2843,-0.8820812,2.4531734,0.99402434,-1.3046579,2.574878,1.0429487,-0.8820812,2.5973349,-2.2197382
1091,0.2833,-0.88393086,2.4551892,0.9972768,-1.3097045,2.576555,1.0454627,-0.88393086,2.5999694,-2.2249577
1092,0.2823,-0.8857767,2.4572005,1.000521,-1.3147448,2.5782278,1.0479829,-0.8857767,2.6026058,-2.2301683
1093,0.2813,-0.8876187,2.4592073,1.0037569,-1.3197787,2.5798962,1.0505091,-0.8876187,2.605244,-2.2353702
1094,0.2802,-0.88945687,2.4612095,1.0069846,-1.3248059,2.5815601,1.053041,-0.88945687,2.607884,-2.2405632
1095,0.2792,-0.8912911,2.4632072,1.0102041,-1.3298264,2.5832198,1.0555785,-0.8912911,2.6105256,-2.245747
1096,0.2782,-0.89312136,2.4652002,1.0134153,-1.33484,2.584875,1.0581212,-0.89312136,2.6131692,-2.250922
1097,0.2772,-0.89494765,2.4671886,1.0166185,-1.3398468,2.5865262,1.0606691,-0.89494765,2.6158144,-2.2560878
1098,0.2762,-0.8967699,2.4691725,1.0198135,-1.3448467,2.588173,1.0632218,-0.8967699,2.6184614,-2.2612443
1099,0.2752,-0.89858806,2.4711516,1.0230005,-1.3498394,2.5898154,1.0657792,-0.89858806,2.6211097,-2.2663915
1100,0.2742,-0.9004022,2.4731262,1.0261793,-1.3548249,2.5914536,1.068341,-0.9004022,2.6237597,-2.2715294
1101,0.2732,-0.9022122,2.475096,1.02935,-1.359803,2.5930874,1.0709071,-0.9022122,2.6264112,-2.2766578
1102,0.2722,-0.90401804,2.4770613,1.0325128,-1.3647735,2.5947173,1.0734773,-0.90401804,2.6290643,-2.2817767
1103,0.2712,-0.9058197,2.4790218,1.0356675,-1.3697366,2.5963428,1.0760512,-0.9058197,2.6317189,-2.286886
1104,0.2702,-0.90761715,2.4809775,1.0388143,-1.3746918,2.597964,1.0786288,-0.90761715,2.6343749,-2.2919858
1105,0.2692,-0.90941036,2.4829285,1.0419531,-1.3796394,2.5995812,1.0812098,-0.90941036,2.6370323,-2.2970757
1106,0.2682,-0.9111993,2.484875,1.0450839,-1.384579,2.6011941,1.083794,-0.9111993,2.6396909,-2.302156
1107,0.2672,-0.9129839,2.4868166,1.0482067,-1.3895105,2.602803,1.0863813,-0.9129839,2.642351,-2.3072264
1108,0.2663,-0.91476417,2.4887536,1.0513216,-1.394434,2.6044075,1.0889715,-0.91476417,2.6450121,-2.312287
1109,0.2653,-0.9165401,2.4906857,1.0544287,-1.3993493,2.606008,1.0915643,-0.9165401,2.6476746,-2.3173378
1110,0.2643,-0.91831166,2.492613,1.0575279,-1.4042563,2.6076045,1.0941596,-0.91831166,2.6503382,-2.3223784
1111,0.2633,-0.9200788,2.4945357,1.0606192,-1.409155,2.6091967,1.0967573,-0.9200788,2.653003,-2.327409
1112,0.2624,-0.92184156,2.4964533,1.0637027,-1.4140451,2.6107848,1.099357,-0.92184156,2.6556687,-2.3324296
1113,0.2614,-0.92359984,2.498366,1.0667784,-1.4189266,2.6123688,1.1019588,-0.92359984,2.6583357,-2.33744
1114,0.2604,-0.92535365,2.5002742,1.0698463,-1.4237995,2.6139488,1.1045623,-0.92535365,2.6610036,-2.3424404
1115,0.2595,-0.9271029,2.5021775,1.0729064,-1.4286636,2.6155248,1.1071674,-0.9271029,2.6636724,-2.3474305
1116,0.2585,-0.9288477,2.504076,1.0759587,-1.4335189,2.6170967,1.1097739,-0.9288477,2.6663423,-2.35241
1117,0.2575,-0.9305879,2.5059695,1.0790033,-1.4383652,2.6186645,1.1123817,-0.9305879,2.669013,-2.3573794
1118,0.2566,-0.9323235,2.5078583,1.0820402,-1.4432026,2.6202283,1.1149906,-0.9323235,2.6716847,-2.3623383
1119,0.2556,-0.93405455,2.5097423,1.0850694,-1.4480308,2.621788,1.1176004,-0.93405455,2.6743572,-2.367287
1120,0.2547,-0.935781,2.5116212,1.0880909,-1.4528499,2.623344,1.120211,-0.935781,2.6770303,-2.372225
1121,0.2537,-0.9375028,2.5134954,1.0911047,-1.4576596,2.6248958,1.1228222,-0.9375028,2.6797042,-2.3771524
1122,0.2528,-0.93921995,2.515365,1.094111,-1.46246,2.6264436,1.1254338,-0.93921995,2.6823788,-2.3820693
1123,0.2519,-0.94093245,2.5172293,1.0971094,-1.4672511,2.6279876,1.1280458,-0.94093245,2.685054,-2.3869758
