iteration,cost,l1_n1_w0,l1_n1_w1,l1_n1_w2,l1_n2_w0,l1_n2_w1,l1_n2_w2,l2_n1_w0,l2_n1_w1,l2_n1_w2
126,0.6925,0.0029783242,-0.116153754,-0.8761927,-0.05633439,0.497589,0.45878425,0.0029783242,-0.714868,0.84142005
127,0.6925,0.0030202921,-0.11640638,-0.87635916,-0.056793187,0.49763525,0.45882753,0.0030202921,-0.7148616,0.84140664
128,0.6925,0.0030624154,-0.116658874,-0.87652594,-0.05725204,0.4976816,0.4588713,0.0030624154,-0.71485525,0.84139353
129,0.6925,0.0031046951,-0.11691123,-0.87669307,-0.057710946,0.49772805,0.45891562,0.0031046951,-0.7148491,0.84138066
130,0.6925,0.0031471294,-0.117163464,-0.8768605,-0.05816991,0.49777463,0.45896044,0.0031471294,-0.7148431,0.8413681
131,0.6925,0.0031897181,-0.11741556,-0.8770282,-0.058628928,0.4978213,0.4590058,0.0031897181,-0.71483725,0.84135574
132,0.6925,0.0032324614,-0.117667526,-0.8771963,-0.059088003,0.4978681,0.45905167,0.0032324614,-0.71483153,0.8413437
133,0.6925,0.0032753581,-0.11791936,-0.8773647,-0.059547134,0.497915,0.45909804,0.0032753581,-0.714826,0.84133196
134,0.6925,0.0033184087,-0.11817107,-0.8775334,-0.06000632,0.497962,0.45914495,0.0033184087,-0.71482056,0.84132046
135,0.6925,0.0033616119,-0.11842265,-0.8777024,-0.060465563,0.49800912,0.45919237,0.0033616119,-0.71481526,0.84130925
136,0.6925,0.0034049677,-0.1186741,-0.87787175,-0.06092486,0.49805635,0.45924032,0.0034049677,-0.71481013,0.84129834
137,0.6925,0.0034484759,-0.11892542,-0.8780414,-0.061384216,0.49810368,0.45928878,0.0034484759,-0.7148051,0.84128773
138,0.6925,0.0034921365,-0.11917662,-0.8782114,-0.06184363,0.49815112,0.45933777,0.0034921365,-0.71480024,0.84127736
139,0.6925,0.0035359487,-0.11942769,-0.87838167,-0.0623031,0.4981987,0.45938727,0.0035359487,-0.71479553,0.8412673
140,0.6925,0.0035799115,-0.11967863,-0.87855226,-0.062762626,0.49824634,0.45943728,0.0035799115,-0.71479094,0.8412575
141,0.6925,0.0036240255,-0.11992945,-0.8787232,-0.06322221,0.49829412,0.45948783,0.0036240255,-0.71478647,0.84124804
142,0.6925,0.0036682899,-0.12018014,-0.87889445,-0.06368185,0.498342,0.45953888,0.0036682899,-0.7147821,0.8412388
143,0.6925,0.003712705,-0.1204307,-0.879066,-0.06414155,0.49839,0.45959046,0.003712705,-0.71477795,0.84122986
144,0.6925,0.0037572703,-0.12068114,-0.87923783,-0.06460131,0.4984381,0.45964256,0.0037572703,-0.7147739,0.8412212
145,0.6925,0.0038019854,-0.12093145,-0.87941,-0.06506113,0.4984863,0.45969516,0.0038019854,-0.71476996,0.84121287
146,0.6925,0.00384685,-0.12118164,-0.8795825,-0.06552101,0.49853462,0.4597483,0.00384685,-0.71476614,0.8412048
147,0.6925,0.0038918636,-0.1214317,-0.8797553,-0.06598094,0.49858305,0.45980194,0.0038918636,-0.71476245,0.8411971
148,0.6925,0.0039370274,-0.121681646,-0.87992847,-0.06644094,0.49863157,0.45985612,0.0039370274,-0.7147589,0.84118956
149,0.6925,0.0039823395,-0.12193146,-0.8801019,-0.066901,0.4986802,0.4599108,0.0039823395,-0.7147555,0.84118235
150,0.6924,0.0040278006,-0.12218116,-0.88027567,-0.06736112,0.49872896,0.459966,0.0040278006,-0.7147522,0.84117544
151,0.6924,0.0040734094,-0.12243074,-0.8804498,-0.067821294,0.4987778,0.46002173,0.0040734094,-0.71474904,0.8411688
152,0.6924,0.0041191666,-0.122680195,-0.8806242,-0.06828153,0.49882677,0.46007797,0.0041191666,-0.714746,0.8411625
153,0.6924,0.004165072,-0.12292953,-0.8807989,-0.06874183,0.49887586,0.46013474,0.004165072,-0.7147431,0.8411565
154,0.6924,0.004211125,-0.12317874,-0.88097394,-0.069202185,0.49892503,0.46019202,0.004211125,-0.7147403,0.84115076
155,0.6924,0.004257326,-0.12342784,-0.8811493,-0.06966261,0.49897432,0.4602498,0.004257326,-0.7147376,0.84114534
156,0.6924,0.004303674,-0.123676814,-0.88132495,-0.07012309,0.4990237,0.46030813,0.004303674,-0.71473503,0.8411402
157,0.6924,0.0043501696,-0.12392567,-0.88150096,-0.07058364,0.4990732,0.46036696,0.0043501696,-0.71473265,0.8411353
158,0.6924,0.004396812,-0.12417441,-0.88167727,-0.07104425,0.49912283,0.4604263,0.004396812,-0.7147304,0.84113073
159,0.6924,0.0044436017,-0.12442303,-0.8818539,-0.07150493,0.49917254,0.46048617,0.0044436017,-0.71472824,0.84112644
160,0.6924,0.0044905385,-0.124671526,-0.88203084,-0.071965665,0.49922237,0.46054655,0.0044905385,-0.7147262,0.84112245
161,0.6924,0.004537621,-0.124919906,-0.8822081,-0.07242647,0.49927232,0.46060744,0.004537621,-0.7147243,0.84111875
162,0.6924,0.00458485,-0.12516817,-0.88238573,-0.07288734,0.49932235,0.46066886,0.00458485,-0.7147225,0.84111536
163,0.6924,0.0046322257,-0.12541632,-0.88256365,-0.07334827,0.4993725,0.4607308,0.0046322257,-0.71472085,0.84111226
164,0.6924,0.0046797474,-0.12566435,-0.88274187,-0.073809266,0.49942276,0.46079323,0.0046797474,-0.7147193,0.84110945
165,0.6924,0.0047274143,-0.12591226,-0.88292044,-0.07427033,0.49947312,0.4608562,0.0047274143,-0.71471786,0.84110695
166,0.6924,0.0047752275,-0.12616006,-0.8830993,-0.07473146,0.4995236,0.46091968,0.0047752275,-0.71471655,0.84110475
167,0.6924,0.004823186,-0.12640774,-0.8832785,-0.07519266,0.49957418,0.46098366,0.004823186,-0.71471536,0.84110284
168,0.6924,0.00487129,-0.12665531,-0.883458,-0.075653926,0.49962488,0.4610482,0.00487129,-0.7147143,0.8411012
169,0.6924,0.0049195397,-0.12690276,-0.88363785,-0.07611526,0.49967566,0.4611132,0.0049195397,-0.71471334,0.8410999
170,0.6924,0.0049679345,-0.1271501,-0.88381803,-0.07657666,0.49972656,0.46117875,0.0049679345,-0.7147125,0.8410989
171,0.6924,0.0050164745,-0.12739733,-0.8839985,-0.07703813,0.4997776,0.4612448,0.0050164745,-0.7147118,0.8410982
172,0.6924,0.00506516,-0.12764443,-0.8841793,-0.07749967,0.4998287,0.46131137,0.00506516,-0.7147112,0.8410978
173,0.6924,0.00511399,-0.12789144,-0.88436043,-0.07796128,0.49987993,0.46137846,0.00511399,-0.7147107,0.84109765
174,0.6924,0.0051629655,-0.12813832,-0.88454187,-0.07842296,0.49993128,0.46144605,0.0051629655,-0.71471035,0.84109783
175,0.6924,0.0052120844,-0.1283851,-0.8847236,-0.07888471,0.4999827,0.46151417,0.0052120844,-0.7147101,0.8410983
176,0.6924,0.005261348,-0.12863176,-0.8849057,-0.07934654,0.5000343,0.4615828,0.005261348,-0.71471,0.84109914
177,0.6924,0.005310757,-0.12887831,-0.8850881,-0.07980843,0.50008595,0.46165195,0.005310757,-0.71471,0.8411003
178,0.6924,0.005360311,-0.12912475,-0.88527083,-0.080270395,0.50013775,0.4617216,0.005360311,-0.7147101,0.8411017
179,0.6924,0.0054100086,-0.12937108,-0.8854539,-0.080732435,0.5001896,0.46179175,0.0054100086,-0.71471035,0.84110343
180,0.6924,0.0054598507,-0.12961729,-0.8856373,-0.08119455,0.5002416,0.46186244,0.0054598507,-0.7147107,0.84110546
181,0.6923,0.0055098366,-0.1298634,-0.885821,-0.08165673,0.5002937,0.46193364,0.0055098366,-0.7147112,0.8411078
182,0.6923,0.005559968,-0.13010938,-0.886005,-0.082118995,0.5003459,0.46200535,0.005559968,-0.7147118,0.8411104
183,0.6923,0.005610242,-0.13035527,-0.88618934,-0.08258133,0.5003982,0.46207756,0.005610242,-0.7147125,0.8411133
