iteration,cost,l1_n1_w0,l1_n1_w1,l1_n1_w2,l1_n2_w0,l1_n2_w1,l1_n2_w2,l2_n1_w0,l2_n1_w1,l2_n1_w2
35,0.6945,0.0045185275,0.47494227,-0.4095012,0.0030237474,-0.33915812,0.020511055,0.0045185275,-0.9116337,0.98915976
36,0.6945,0.0047022826,0.47478148,-0.40918267,0.0030471745,-0.33900633,0.020518826,0.0047022826,-0.91135514,0.9891191
37,0.6945,0.00488764,0.47462183,-0.40886533,0.003068649,-0.33885393,0.020525496,0.00488764,-0.9110811,0.98907495
38,0.6945,0.005074526,0.47446328,-0.40854913,0.0030882512,-0.33870092,0.020531109,0.005074526,-0.9108113,0.98902744
39,0.6945,0.005262871,0.47430578,-0.40823403,0.0031060588,-0.33854738,0.020535704,0.005262871,-0.9105457,0.9889767
40,0.6945,0.0054526054,0.47414932,-0.40792,0.0031221467,-0.33839333,0.020539323,0.0054526054,-0.91028404,0.9889229
41,0.6945,0.005643664,0.47399384,-0.407607,0.0031365876,-0.3382388,0.020542003,0.005643664,-0.9100262,0.98886615
42,0.6945,0.0058359867,0.47383934,-0.407295,0.003149448,-0.33808383,0.02054378,0.0058359867,-0.90977204,0.98880655
43,0.6945,0.0060295113,0.47368577,-0.40698394,0.0031607957,-0.33792844,0.020544691,0.0060295113,-0.9095214,0.98874426
44,0.6945,0.0062241806,0.4735331,-0.40667382,0.0031706935,-0.33777267,0.020544767,0.0062241806,-0.90927416,0.98867935
45,0.6945,0.0064199404,0.47338128,-0.40636462,0.0031792016,-0.33761656,0.020544043,0.0064199404,-0.9090302,0.988612
46,0.6945,0.0066167368,0.47323033,-0.40605628,0.00318638,-0.33746013,0.020542549,0.0066167368,-0.9087894,0.98854226
47,0.6945,0.0068145203,0.4730802,-0.40574878,0.0031922837,-0.33730337,0.020540316,0.0068145203,-0.90855163,0.98847026
48,0.6945,0.0070132413,0.47293085,-0.40544212,0.003196966,-0.33714634,0.020537369,0.0070132413,-0.9083168,0.9883961
49,0.6945,0.007212855,0.47278228,-0.40513623,0.0032004784,-0.33698907,0.020533739,0.007212855,-0.90808475,0.9883199
50,0.6945,0.007413315,0.47263446,-0.4048311,0.0032028705,-0.33683157,0.020529449,0.007413315,-0.9078554,0.9882417
51,0.6945,0.0076145804,0.47248736,-0.40452674,0.0032041892,-0.33667386,0.020524526,0.0076145804,-0.90762866,0.98816156
52,0.6945,0.007816609,0.47234097,-0.4042231,0.0032044805,-0.33651596,0.020518994,0.007816609,-0.9074044,0.98807967
53,0.6945,0.008019362,0.47219527,-0.40392017,0.0032037888,-0.3363579,0.020512877,0.008019362,-0.9071826,0.98799604
54,0.6945,0.008222803,0.47205022,-0.40361792,0.0032021543,-0.3361997,0.020506196,0.008222803,-0.90696305,0.98791075
55,0.6945,0.008426894,0.47190583,-0.40331632,0.0031996164,-0.33604136,0.020498972,0.008426894,-0.9067458,0.98782384
56,0.6945,0.008631601,0.47176206,-0.40301538,0.0031962167,-0.33588293,0.020491228,0.008631601,-0.9065307,0.98773545
57,0.6945,0.008836892,0.47161892,-0.40271506,0.0031919894,-0.33572438,0.02048298,0.008836892,-0.90631765,0.9876456
58,0.6944,0.009042734,0.47147638,-0.40241534,0.0031869714,-0.33556578,0.02047425,0.009042734,-0.9061066,0.98755443
59,0.6944,0.009249098,0.4713344,-0.4021162,0.0031811956,-0.3354071,0.020465054,0.009249098,-0.9058975,0.9874619
60,0.6944,0.009455953,0.471193,-0.40181765,0.0031746952,-0.33524838,0.020455409,0.009455953,-0.90569025,0.98736817
61,0.6944,0.009663273,0.4710521,-0.40151966,0.0031675003,-0.33508962,0.020445334,0.009663273,-0.9054848,0.9872732
62,0.6944,0.009871029,0.47091177,-0.4012222,0.003159643,-0.33493087,0.020434843,0.009871029,-0.90528107,0.9871771
63,0.6944,0.010079198,0.47077197,-0.40092528,0.0031511514,-0.3347721,0.020423952,0.010079198,-0.905079,0.98707986
64,0.6944,0.010287754,0.47063267,-0.40062886,0.0031420514,-0.33461335,0.020412676,0.010287754,-0.90487856,0.98698163
65,0.6944,0.010496673,0.47049385,-0.40033296,0.0031323717,-0.33445463,0.020401029,0.010496673,-0.90467966,0.9868824
66,0.6944,0.010705933,0.4703555,-0.40003753,0.0031221374,-0.33429593,0.020389024,0.010705933,-0.90448225,0.9867822
67,0.6944,0.010915512,0.47021765,-0.39974257,0.0031113722,-0.33413726,0.020376675,0.010915512,-0.9042863,0.9866811
68,0.6944,0.0111253895,0.47008026,-0.3994481,0.0031001004,-0.33397865,0.020363994,0.0111253895,-0.9040918,0.9865792
69,0.6944,0.011335545,0.4699433,-0.39915407,0.0030883432,-0.3338201,0.020350993,0.011335545,-0.9038986,0.9864764
70,0.6944,0.011545962,0.46980682,-0.39886048,0.003076122,-0.33366162,0.02033768,0.011545962,-0.9037067,0.9863729
71,0.6944,0.0117566185,0.46967074,-0.39856735,0.003063459,-0.33350322,0.020324072,0.0117566185,-0.9035161,0.98626864
72,0.6944,0.011967499,0.46953508,-0.39827463,0.003050373,-0.3333449,0.020310177,0.011967499,-0.9033267,0.9861637
73,0.6944,0.012178588,0.46939984,-0.39798233,0.003036882,-0.33318672,0.020296004,0.012178588,-0.90313846,0.98605806
74,0.6944,0.012389867,0.46926498,-0.39769042,0.0030230058,-0.3330286,0.020281563,0.012389867,-0.90295136,0.9859518
75,0.6944,0.012601322,0.46913055,-0.39739892,0.0030087614,-0.33287063,0.020266863,0.012601322,-0.90276533,0.9858449
76,0.6944,0.012812937,0.4689965,-0.3971078,0.0029941662,-0.33271277,0.020251915,0.012812937,-0.9025804,0.9857375
77,0.6944,0.0130247,0.4688628,-0.39681706,0.0029792348,-0.33255503,0.020236725,0.0130247,-0.90239644,0.98562956
78,0.6944,0.013236596,0.4687295,-0.3965267,0.002963982,-0.33239743,0.020221304,0.013236596,-0.9022135,0.9855211
79,0.6944,0.013448614,0.46859655,-0.3962367,0.0029484248,-0.33224,0.020205658,0.013448614,-0.90203154,0.9854121
80,0.6944,0.013660738,0.46846396,-0.39594704,0.0029325758,-0.3320827,0.020189794,0.013660738,-0.9018505,0.9853027
81,0.6944,0.01387296,0.46833172,-0.39565775,0.002916448,-0.33192554,0.020173721,0.01387296,-0.9016704,0.98519284
82,0.6944,0.014085267,0.46819985,-0.39536878,0.0029000565,-0.33176854,0.020157445,0.014085267,-0.90149117,0.98508257
83,0.6944,0.0142976465,0.4680683,-0.39508018,0.0028834133,-0.33161172,0.020140974,0.0142976465,-0.90131277,0.98497194
84,0.6944,0.01451009,0.46793708,-0.3947919,0.002866529,-0.33145508,0.020124312,0.01451009,-0.9011352,0.98486096
85,0.6944,0.014722588,0.4678062,-0.39450395,0.0028494163,-0.33129862,0.020107467,0.014722588,-0.9009584,0.9847496
86,0.6944,0.014935128,0.46767563,-0.3942163,0.002832086,-0.33114234,0.020090444,0.014935128,-0.9007824,0.984638
87,0.6944,0.015147704,0.4675454,-0.39392897,0.0028145488,-0.33098623,0.02007325,0.015147704,-0.90060717,0.984526
88,0.6944,0.015360306,0.46741545,-0.39364195,0.0027968148,-0.3308303,0.020055888,0.015360306,-0.90043265,0.98441374
89,0.6944,0.015572926,0.4672858,-0.39335522,0.0027788922,-0.3306746,0.020038364,0.015572926,-0.90025884,0.9843012
90,0.6944,0.015785554,0.4671565,-0.3930688,0.0027607933,-0.33051905,0.020020686,0.015785554,-0.9000857,0.98418844
91,0.6944,0.015998187,0.4670275,-0.39278266,0.0027425236,-0.33036372,0.020002855,0.015998187,-0.89991325,0.9840754
92,0.6944,0.016210813,0.46689874,-0.39249682,0.0027240952,-0.3302086,0.019984877,0.016210813,-0.8997415,0.9839622
93,0.6944,0.016423427,0.4667703,-0.39221126,0.0027055147,-0.3300537,0.019966757,0.016423427,-0.8995703,0.98384875
94,0.6944,0.016636021,0.46664214,-0.391926,0.002686789,-0.32989898,0.0199485,0.016636021,-0.8993997,0.98373514
95,0.6944,0.01684859,0.46651426,-0.391641,0.0026679258,-0.3297445,0.019930106,0.01684859,-0.89922976,0.98362136
96,0.6944,0.017061127,0.46638668,-0.39135626,0.0026489336,-0.3295902,0.019911582,0.017061127,-0.89906037,0.9835074
97,0.6944,0.017273625,0.46625936,-0.3910718,0.0026298193,-0.32943615,0.019892933,0.017273625,-0.89889157,0.9833933
98,0.6944,0.01748608,0.4661323,-0.3907876,0.0026105887,-0.3292823,0.01987416,0.01748608,-0.8987233,0.98327905
99,0.6944,0.017698487,0.46600553,-0.39050367,0.0025912488,-0.3291287,0.019855266,0.017698487,-0.8985556,0.98316467
100,0.6944,0.01791084,0.46587902,-0.39022002,0.0025718047,-0.32897532,0.019836258,0.01791084,-0.8983884,0.98305017
101,0.6944,0.018123133,0.46575278,-0.3899366,0.0025522637,-0.32882217,0.019817136,0.018123133,-0.8982217,0.9829356
102,0.6944,0.018335363,0.46562678,-0.38965344,0.002532631,-0.32866925,0.019797904,0.018335363,-0.8980555,0.9828209
103,0.6944,0.018547526,0.46550104,-0.38937053,0.0025129116,-0.32851657,0.019778565,0.018547526,-0.8978898,0.9827062
104,0.6943,0.018759616,0.46537557,-0.38908786,0.0024931105,-0.3283641,0.019759122,0.018759616,-0.89772457,0.9825914
105,0.6943,0.01897163,0.46525034,-0.38880545,0.0024732337,-0.32821187,0.019739578,0.01897163,-0.8975598,0.98247653
106,0.6943,0.019183561,0.46512535,-0.38852328,0.002453285,-0.32805988,0.019719934,0.019183561,-0.8973955,0.9823616
107,0.6943,0.01939541,0.46500063,-0.38824135,0.0024332695,-0.32790816,0.019700194,0.01939541,-0.89723164,0.98224664
108,0.6943,0.01960717,0.46487615,-0.38795966,0.0024131916,-0.32775667,0.01968036,0.01960717,-0.8970682,0.9821316
109,0.6943,0.019818839,0.4647519,-0.3876782,0.0023930548,-0.32760543,0.019660436,0.019818839,-0.8969052,0.98201656
110,0.6943,0.020030413,0.4646279,-0.38739696,0.0023728632,-0.32745442,0.01964042,0.020030413,-0.8967426,0.98190147
111,0.6943,0.02024189,0.46450412,-0.38711596,0.002352622,-0.32730365,0.019620318,0.02024189,-0.8965804,0.9817864
112,0.6943,0.020453267,0.4643806,-0.3868352,0.002332333,-0.32715315,0.019600129,0.020453267,-0.89641863,0.9816713
113,0.6943,0.02066454,0.4642573,-0.38655463,0.0023120013,-0.32700288,0.019579858,0.02066454,-0.8962572,0.9815562
114,0.6943,0.020875704,0.46413425,-0.3862743,0.0022916296,-0.32685286,0.019559504,0.020875704,-0.8960962,0.9814411
115,0.6943,0.02108676,0.46401143,-0.3859942,0.002271221,-0.3267031,0.019539071,0.02108676,-0.8959356,0.981326
116,0.6943,0.021297706,0.46388882,-0.38571432,0.0022507783,-0.32655358,0.01951856,0.021297706,-0.8957753,0.9812109
117,0.6943,0.02150854,0.46376646,-0.38543466,0.0022303045,-0.32640433,0.019497972,0.02150854,-0.8956154,0.9810958
118,0.6943,0.021719255,0.4636443,-0.3851552,0.0022098047,-0.32625532,0.01947731,0.021719255,-0.89545584,0.98098075
119,0.6943,0.021929853,0.46352237,-0.38487598,0.0021892786,-0.32610658,0.019456573,0.021929853,-0.89529663,0.9808657
120,0.6943,0.022140332,0.46340066,-0.38459697,0.002168731,-0.32595807,0.019435765,0.022140332,-0.8951378,0.98075074
121,0.6943,0.022350688,0.4632792,-0.38431817,0.0021481633,-0.32580984,0.019414887,0.022350688,-0.89497924,0.9806358
122,0.6943,0.022560919,0.46315792,-0.38403958,0.0021275785,-0.32566184,0.019393938,0.022560919,-0.89482105,0.9805209
123,0.6943,0.022771025,0.4630369,-0.3837612,0.0021069786,-0.3255141,0.019372921,0.022771025,-0.89466316,0.98040605
124,0.6943,0.022981003,0.46291608,-0.38348302,0.0020863665,-0.32536665,0.019351838,0.022981003,-0.8945056,0.98029125
125,0.6943,0.023190852,0.46279547,-0.38320506,0.0020657429,-0.32521942,0.01933069,0.023190852,-0.8943484,0.9801765
126,0.6943,0.023400571,0.46267506,-0.3829273,0.0020451115,-0.32507247,0.019309478,0.023400571,-0.89419144,0.9800618
127,0.6943,0.023610158,0.46255487,-0.38264972,0.0020244727,-0.32492578,0.019288203,0.023610158,-0.8940348,0.9799472
128,0.6943,0.023819612,0.46243492,-0.38237235,0.0020038288,-0.32477933,0.019266864,0.023819612,-0.89387846,0.97983265
129,0.6943,0.02402893,0.46231517,-0.3820952,0.0019831818,-0.32463315,0.019245464,0.02402893,-0.8937224,0.97971815
130,0.6943,0.024238113,0.46219563,-0.38181823,0.001962534,-0.32448724,0.019224005,0.024238113,-0.89356667,0.9796037
131,0.6943,0.02444716,0.4620763,-0.38154146,0.0019418859,-0.32434157,0.019202486,0.02444716,-0.8934112,0.9794894
132,0.6943,0.024656069,0.4619572,-0.3812649,0.0019212398,-0.32419616,0.019180909,0.024656069,-0.89325607,0.9793751
133,0.6943,0.024864838,0.46183828,-0.38098854,0.001900597,-0.32405102,0.019159274,0.024864838,-0.89310116,0.9792609
134,0.6943,0.025073465,0.46171957,-0.38071236,0.0018799604,-0.32390615,0.019137584,0.025073465,-0.89294654,0.97914684
135,0.6943,0.025281953,0.46160108,-0.3804364,0.0018593292,-0.32376152,0.019115837,0.025281953,-0.8927922,0.9790328
136,0.6943,0.025490299,0.46148276,-0.3801606,0.0018387057,-0.32361716,0.019094035,0.025490299,-0.89263815,0.97891885
137,0.6943,0.025698502,0.46136466,-0.37988502,0.0018180907,-0.32347307,0.019072179,0.025698502,-0.89248437,0.978805
138,0.6943,0.02590656,0.46124676,-0.3796096,0.0017974867,-0.32332924,0.019050268,0.02590656,-0.8923308,0.9786913
139,0.6943,0.026114475,0.46112907,-0.37933442,0.0017768927,-0.32318565,0.019028306,0.026114475,-0.8921775,0.9785776
140,0.6943,0.026322246,0.4610116,-0.3790594,0.0017563117,-0.32304233,0.019006291,0.026322246,-0.8920245,0.97846407
141,0.6943,0.02652987,0.4608943,-0.3787846,0.0017357437,-0.32289928,0.018984225,0.02652987,-0.89187175,0.9783506
142,0.6943,0.026737347,0.4607772,-0.37850997,0.0017151913,-0.3227565,0.018962108,0.026737347,-0.8917192,0.9782372
143,0.6943,0.026944678,0.4606603,-0.37823552,0.0016946543,-0.32261395,0.01893994,0.026944678,-0.891567,0.97812396
144,0.6943,0.027151862,0.4605436,-0.37796128,0.0016741327,-0.32247168,0.018917723,0.027151862,-0.891415,0.9780108
145,0.6943,0.027358897,0.4604271,-0.37768722,0.0016536296,-0.32232967,0.018895457,0.027358897,-0.89126325,0.9778977
146,0.6943,0.027565783,0.46031082,-0.37741333,0.0016331444,-0.32218793,0.01887314,0.027565783,-0.89111173,0.97778475
147,0.6943,0.02777252,0.4601947,-0.37713963,0.0016126796,-0.32204646,0.018850777,0.02777252,-0.89096045,0.9776719
148,0.6943,0.027979108,0.4600788,-0.37686613,0.0015922335,-0.32190523,0.018828366,0.027979108,-0.8908094,0.9775592
149,0.6943,0.028185546,0.45996308,-0.37659281,0.001571808,-0.32176426,0.018805906,0.028185546,-0.8906586,0.97744656
150,0.6943,0.028391834,0.45984757,-0.37631968,0.0015514025,-0.32162356,0.0187834,0.028391834,-0.89050806,0.977334
151,0.6943,0.028597971,0.45973223,-0.37604672,0.0015310202,-0.32148314,0.018760849,0.028597971,-0.89035773,0.9772216
152,0.6943,0.02880396,0.4596171,-0.37577394,0.0015106589,-0.32134295,0.01873825,0.02880396,-0.89020765,0.9771093
153,0.6943,0.029009795,0.45950216,-0.37550133,0.0014903235,-0.32120302,0.018715605,0.029009795,-0.89005774,0.97699714
154,0.6943,0.02921548,0.45938742,-0.3752289,0.001470011,-0.32106337,0.018692916,0.02921548,-0.8899081,0.9768851
155,0.6943,0.029421013,0.45927286,-0.37495667,0.0014497227,-0.32092395,0.018670183,0.029421013,-0.88975865,0.97677314
156,0.6942,0.029626396,0.45915848,-0.37468463,0.0014294597,-0.3207848,0.018647404,0.029626396,-0.88960946,0.9766613
157,0.6942,0.029831626,0.4590443,-0.37441278,0.0014092217,-0.32064593,0.018624581,0.029831626,-0.88946044,0.9765496
158,0.6942,0.030036703,0.4589303,-0.3741411,0.0013890101,-0.32050732,0.018601716,0.030036703,-0.8893117,0.97643805
159,0.6942,0.03024163,0.45881653,-0.3738696,0.0013688246,-0.32036895,0.018578805,0.03024163,-0.88916314,0.9763266
160,0.6942,0.030446403,0.45870292,-0.37359828,0.0013486646,-0.32023084,0.018555852,0.030446403,-0.8890148,0.97621524
161,0.6942,0.030651024,0.4585895,-0.37332714,0.0013285335,-0.320093,0.018532855,0.030651024,-0.88886666,0.976104
162,0.6942,0.030855492,0.45847625,-0.37305617,0.0013084306,-0.3199554,0.018509816,0.030855492,-0.8887188,0.9759929
163,0.6942,0.031059807,0.4583632,-0.37278536,0.0012883559,-0.31981808,0.018486734,0.031059807,-0.8885711,0.97588193
164,0.6942,0.03126397,0.45825034,-0.37251472,0.0012683095,-0.31968102,0.018463612,0.03126397,-0.8884236,0.97577107
165,0.6942,0.03146798,0.45813766,-0.37224427,0.0012482919,-0.3195442,0.018440446,0.03146798,-0.88827634,0.9756603
166,0.6942,0.03167184,0.4580252,-0.371974,0.0012283033,-0.31940764,0.01841724,0.03167184,-0.8881293,0.9755497
167,0.6942,0.031875547,0.4579129,-0.3717039,0.0012083439,-0.31927133,0.01839399,0.031875547,-0.8879824,0.9754392
168,0.6942,0.0320791,0.45780078,-0.37143397,0.0011884152,-0.31913528,0.0183707,0.0320791,-0.8878358,0.9753288
169,0.6942,0.0322825,0.45768884,-0.37116423,0.0011685162,-0.3189995,0.018347368,0.0322825,-0.88768935,0.97521853
170,0.6942,0.03248575,0.45757708,-0.37089467,0.0011486486,-0.31886396,0.018323997,0.03248575,-0.88754314,0.97510844
171,0.6942,0.032688845,0.45746553,-0.37062526,0.001128812,-0.3187287,0.018300585,0.032688845,-0.8873971,0.9749985
172,0.6942,0.032891788,0.45735416,-0.37035602,0.0011090062,-0.31859365,0.018277133,0.032891788,-0.8872513,0.9748886
173,0.6942,0.033094577,0.45724297,-0.37008697,0.0010892309,-0.31845888,0.01825364,0.033094577,-0.8871057,0.9747789
174,0.6942,0.033297215,0.45713195,-0.3698181,0.001069488,-0.31832436,0.018230107,0.033297215,-0.88696027,0.9746693
175,0.6942,0.0334997,0.45702112,-0.3695494,0.0010497766,-0.3181901,0.018206535,0.0334997,-0.8868151,0.9745598
176,0.6942,0.033702035,0.45691046,-0.36928084,0.0010300971,-0.3180561,0.018182924,0.033702035,-0.88667005,0.9744504
177,0.6942,0.033904217,0.45679998,-0.36901248,0.0010104507,-0.31792235,0.018159274,0.033904217,-0.8865252,0.9743412
178,0.6942,0.034106247,0.45668972,-0.36874428,0.0009908354,-0.31778884,0.018135583,0.034106247,-0.8863806,0.97423214
179,0.6942,0.034308124,0.45657963,-0.36847627,0.00097125303,-0.3176556,0.018111853,0.034308124,-0.8862362,0.9741232
180,0.6942,0.03450985,0.4564697,-0.3682084,0.0009517042,-0.3175226,0.018088086,0.03450985,-0.88609195,0.97401434
181,0.6942,0.03471142,0.45635998,-0.36794072,0.0009321882,-0.31738985,0.01806428,0.03471142,-0.88594794,0.9739056
182,0.6942,0.034912843,0.45625043,-0.36767322,0.00091270526,-0.31725734,0.018040434,0.034912843,-0.8858041,0.973797
183,0.6942,0.035114113,0.45614105,-0.36740586,0.0008932552,-0.3171251,0.01801655,0.035114113,-0.88566047,0.9736886
184,0.6942,0.035315234,0.45603186,-0.36713868,0.00087383896,-0.31699312,0.017992629,0.035315234,-0.885517,0.9735803
185,0.6942,0.035516202,0.45592284,-0.36687168,0.0008544557,-0.3168614,0.017968668,0.035516202,-0.8853737,0.9734721
186,0.6942,0.03571702,0.455814,-0.36660483,0.00083510595,-0.3167299,0.01794467,0.03571702,-0.88523066,0.97336406
187,0.6942,0.03591769,0.45570534,-0.36633816,0.0008157905,-0.31659865,0.017920632,0.03591769,-0.8850878,0.9732561
188,0.6942,0.036118206,0.45559686,-0.36607167,0.0007965093,-0.31646767,0.01789656,0.036118206,-0.8849451,0.9731483
189,0.6942,0.03631857,0.45548856,-0.36580533,0.00077726133,-0.31633693,0.017872447,0.03631857,-0.8848026,0.97304064
190,0.6942,0.036518786,0.45538044,-0.36553916,0.00075804756,-0.31620646,0.017848298,0.036518786,-0.88466024,0.9729331
191,0.6942,0.036718853,0.4552725,-0.36527318,0.0007388685,-0.31607622,0.017824112,0.036718853,-0.88451815,0.9728257
192,0.6942,0.036918767,0.45516473,-0.36500734,0.0007197233,-0.31594622,0.017799888,0.036918767,-0.8843762,0.9727184
193,0.6942,0.03711853,0.45505714,-0.36474168,0.0007006124,-0.3158165,0.017775627,0.03711853,-0.8842345,0.97261125
194,0.6942,0.037318148,0.45494974,-0.36447617,0.000681535,-0.315687,0.017751329,0.037318148,-0.8840929,0.97250426
195,0.6942,0.037517615,0.45484248,-0.36421084,0.00066249317,-0.31555775,0.017726993,0.037517615,-0.88395154,0.9723974
196,0.6942,0.037716933,0.4547354,-0.36394566,0.0006434864,-0.31542873,0.01770262,0.037716933,-0.88381034,0.97229064
197,0.6942,0.0379161,0.4546285,-0.36368066,0.00062451384,-0.3153,0.017678212,0.0379161,-0.8836693,0.972184
198,0.6942,0.03811512,0.45452178,-0.36341584,0.0006055754,-0.31517148,0.017653767,0.03811512,-0.8835285,0.9720775
199,0.6942,0.038313992,0.45441523,-0.36315116,0.00058667234,-0.3150432,0.017629284,0.038313992,-0.8833878,0.97197115
200,0.6942,0.038512714,0.45430887,-0.36288667,0.0005678034,-0.31491518,0.017604766,0.038512714,-0.8832474,0.97186494
201,0.6942,0.038711287,0.45420268,-0.36262232,0.00054897036,-0.31478742,0.017580211,0.038711287,-0.8831071,0.97175884
202,0.6942,0.038909715,0.45409667,-0.36235815,0.00053017144,-0.3146599,0.017555619,0.038909715,-0.88296705,0.97165287
203,0.6942,0.039107993,0.45399082,-0.36209413,0.0005114073,-0.3145326,0.01753099,0.039107993,-0.88282716,0.971547
204,0.6942,0.039306123,0.45388514,-0.3618303,0.00049267936,-0.31440556,0.017506327,0.039306123,-0.88268745,0.97144127
205,0.6942,0.039504107,0.45377964,-0.3615666,0.00047398603,-0.31427875,0.017481627,0.039504107,-0.8825479,0.9713357
206,0.6942,0.039701942,0.45367432,-0.36130306,0.0004553281,-0.31415218,0.017456891,0.039701942,-0.88240856,0.97123027
207,0.6942,0.039899632,0.45356917,-0.3610397,0.00043670443,-0.31402588,0.017432118,0.039899632,-0.8822694,0.97112495
208,0.6942,0.040097177,0.4534642,-0.36077648,0.000418116,-0.31389982,0.01740731,0.040097177,-0.8821304,0.97101974
209,0.6942,0.040294573,0.4533594,-0.36051345,0.00039956294,-0.313774,0.017382465,0.040294573,-0.88199157,0.97091466
210,0.6942,0.040491823,0.45325476,-0.36025056,0.00038104563,-0.3136484,0.017357586,0.040491823,-0.8818529,0.97080976
211,0.6942,0.04068893,0.4531503,-0.35998785,0.0003625626,-0.31352305,0.017332671,0.04068893,-0.88171446,0.970705
