iteration,cost,l1_n1_w0,l1_n1_w1,l1_n1_w2,l1_n2_w0,l1_n2_w1,l1_n2_w2,l2_n1_w0,l2_n1_w1,l2_n1_w2
3025,0.0143,-3.7057006,2.5315113,-3.4943419,1.6480459,2.5346503,-3.5126526,-3.7057006,-5.150346,-5.058994
3026,0.0143,-3.7059457,2.5316737,-3.4944623,1.648114,2.534812,-3.5127685,-3.7059457,-5.150745,-5.0593963
3027,0.0143,-3.7061906,2.5318358,-3.4945827,1.648182,2.5349734,-3.5128844,-3.7061906,-5.151144,-5.0597987
3028,0.0143,-3.7064354,2.531998,-3.4947028,1.64825,2.5351348,-3.513,-3.7064354,-5.151543,-5.0602007
3029,0.0143,-3.70668,2.53216,-3.494823,1.6483179,2.5352962,-3.5131156,-3.70668,-5.151942,-5.0606027
3030,0.0143,-3.7069247,2.532322,-3.4949431,1.6483859,2.5354574,-3.5132313,-3.7069247,-5.1523404,-5.0610046
3031,0.0143,-3.707169,2.5324838,-3.4950633,1.6484538,2.5356185,-3.513347,-3.707169,-5.152739,-5.061406
3032,0.0143,-3.7074134,2.5326457,-3.4951832,1.6485217,2.5357797,-3.5134625,-3.7074134,-5.153137,-5.0618076
3033,0.0143,-3.7076576,2.5328074,-3.4953032,1.6485895,2.5359406,-3.513578,-3.7076576,-5.1535354,-5.0622087
3034,0.0143,-3.7079017,2.532969,-3.495423,1.6486573,2.5361016,-3.5136933,-3.7079017,-5.1539335,-5.0626097
3035,0.0142,-3.7081456,2.5331306,-3.495543,1.648725,2.5362625,-3.5138087,-3.7081456,-5.154331,-5.0630107
3036,0.0142,-3.7083895,2.533292,-3.4956627,1.6487927,2.5364232,-3.5139241,-3.7083895,-5.154729,-5.063411
3037,0.0142,-3.7086332,2.5334535,-3.4957824,1.6488605,2.536584,-3.5140393,-3.7086332,-5.155126,-5.063812
3038,0.0142,-3.7088768,2.5336149,-3.495902,1.6489282,2.5367446,-3.5141544,-3.7088768,-5.1555233,-5.0642123
3039,0.0142,-3.7091203,2.533776,-3.4960217,1.6489958,2.536905,-3.5142696,-3.7091203,-5.1559205,-5.0646124
3040,0.0142,-3.7093637,2.5339372,-3.4961414,1.6490633,2.5370655,-3.5143847,-3.7093637,-5.156317,-5.0650125
3041,0.0142,-3.709607,2.5340984,-3.496261,1.649131,2.537226,-3.5144997,-3.709607,-5.156714,-5.0654125
3042,0.0142,-3.70985,2.5342593,-3.4963803,1.6491984,2.5373862,-3.5146146,-3.70985,-5.1571107,-5.065812
3043,0.0142,-3.710093,2.5344203,-3.4964998,1.6492659,2.5375464,-3.5147295,-3.710093,-5.157507,-5.0662117
3044,0.0142,-3.710336,2.5345812,-3.4966192,1.6493334,2.5377066,-3.5148444,-3.710336,-5.157903,-5.0666113
3045,0.0142,-3.7105787,2.5347419,-3.4967384,1.6494008,2.5378666,-3.5149593,-3.7105787,-5.1582994,-5.0670104
3046,0.0142,-3.7108214,2.5349026,-3.4968576,1.6494682,2.5380266,-3.515074,-3.7108214,-5.158695,-5.0674095
3047,0.0142,-3.7110639,2.535063,-3.4969769,1.6495355,2.5381866,-3.5151887,-3.7110639,-5.159091,-5.0678086
3048,0.0142,-3.7113063,2.5352235,-3.497096,1.6496029,2.5383463,-3.5153034,-3.7113063,-5.159487,-5.0682073
3049,0.0142,-3.7115486,2.535384,-3.497215,1.6496702,2.538506,-3.515418,-3.7115486,-5.159882,-5.068606
3050,0.0142,-3.7117906,2.5355442,-3.497334,1.6497375,2.5386658,-3.5155327,-3.7117906,-5.1602774,-5.0690045
3051,0.0141,-3.7120326,2.5357044,-3.497453,1.6498047,2.5388253,-3.5156472,-3.7120326,-5.1606727,-5.0694027
3052,0.0141,-3.7122743,2.5358646,-3.497572,1.649872,2.5389848,-3.5157616,-3.7122743,-5.1610675,-5.069801
3053,0.0141,-3.712516,2.5360246,-3.4976907,1.6499391,2.5391443,-3.515876,-3.712516,-5.1614623,-5.070199
3054,0.0141,-3.7127576,2.5361845,-3.4978094,1.6500062,2.5393035,-3.5159905,-3.7127576,-5.161857,-5.0705967
3055,0.0141,-3.712999,2.5363445,-3.4979281,1.6500733,2.5394628,-3.5161047,-3.712999,-5.1622515,-5.0709944
3056,0.0141,-3.7132404,2.5365043,-3.4980469,1.6501404,2.539622,-3.516219,-3.7132404,-5.162646,-5.071392
3057,0.0141,-3.7134817,2.536664,-3.4981656,1.6502074,2.539781,-3.516333,-3.7134817,-5.16304,-5.0717893
3058,0.0141,-3.7137227,2.5368237,-3.498284,1.6502744,2.53994,-3.5164473,-3.7137227,-5.163434,-5.0721865
3059,0.0141,-3.7139637,2.5369833,-3.4984026,1.6503414,2.5400991,-3.5165615,-3.7139637,-5.163828,-5.0725837
3060,0.0141,-3.7142045,2.5371428,-3.498521,1.6504083,2.540258,-3.5166755,-3.7142045,-5.164222,-5.0729804
3061,0.0141,-3.7144454,2.5373023,-3.4986396,1.6504751,2.5404167,-3.5167894,-3.7144454,-5.164615,-5.073377
3062,0.0141,-3.714686,2.5374615,-3.4987578,1.650542,2.5405755,-3.5169034,-3.714686,-5.1650085,-5.073774
3063,0.0141,-3.7149265,2.5376208,-3.498876,1.6506089,2.540734,-3.5170174,-3.7149265,-5.165402,-5.07417
3064,0.0141,-3.7151668,2.53778,-3.4989944,1.6506757,2.5408926,-3.517131,-3.7151668,-5.165795,-5.0745664
3065,0.0141,-3.7154071,2.537939,-3.4991126,1.6507424,2.5410511,-3.5172448,-3.7154071,-5.166188,-5.074962
3066,0.0141,-3.7156472,2.538098,-3.4992306,1.6508092,2.5412095,-3.5173585,-3.7156472,-5.16658,-5.075358
3067,0.014,-3.7158873,2.5382571,-3.4993486,1.6508759,2.5413678,-3.5174723,-3.7158873,-5.1669726,-5.0757537
3068,0.014,-3.7161272,2.538416,-3.4994667,1.6509426,2.541526,-3.517586,-3.7161272,-5.167365,-5.076149
3069,0.014,-3.716367,2.5385747,-3.4995847,1.6510092,2.5416842,-3.5176995,-3.716367,-5.167757,-5.0765443
3070,0.014,-3.7166066,2.5387335,-3.4997027,1.6510758,2.5418422,-3.517813,-3.7166066,-5.168149,-5.0769396
3071,0.014,-3.7168462,2.538892,-3.4998205,1.6511424,2.5420003,-3.5179265,-3.7168462,-5.168541,-5.0773344
3072,0.014,-3.7170856,2.5390506,-3.4999382,1.6512089,2.5421581,-3.51804,-3.7170856,-5.1689324,-5.077729
3073,0.014,-3.717325,2.5392091,-3.500056,1.6512754,2.542316,-3.5181532,-3.717325,-5.169324,-5.078124
3074,0.014,-3.717564,2.5393677,-3.5001738,1.6513419,2.5424738,-3.5182664,-3.717564,-5.1697154,-5.0785184
3075,0.014,-3.7178032,2.539526,-3.5002913,1.6514083,2.5426314,-3.5183797,-3.7178032,-5.1701064,-5.0789127
3076,0.014,-3.7180421,2.5396843,-3.500409,1.6514747,2.542789,-3.518493,-3.7180421,-5.1704974,-5.079307
3077,0.014,-3.718281,2.5398424,-3.5005264,1.6515411,2.5429466,-3.5186062,-3.718281,-5.1708884,-5.079701
3078,0.014,-3.7185197,2.5400004,-3.500644,1.6516075,2.543104,-3.5187192,-3.7185197,-5.171279,-5.080095
3079,0.014,-3.7187583,2.5401585,-3.5007615,1.6516738,2.5432613,-3.5188322,-3.7187583,-5.1716695,-5.0804887
3080,0.014,-3.7189968,2.5403166,-3.5008788,1.6517401,2.5434186,-3.5189452,-3.7189968,-5.17206,-5.080882
3081,0.014,-3.7192352,2.5404744,-3.500996,1.6518064,2.5435758,-3.5190582,-3.7192352,-5.17245,-5.0812755
3082,0.014,-3.7194734,2.5406322,-3.5011134,1.6518725,2.543733,-3.5191712,-3.7194734,-5.17284,-5.081669
3083,0.0139,-3.7197115,2.54079,-3.5012307,1.6519387,2.54389,-3.519284,-3.7197115,-5.17323,-5.082062
3084,0.0139,-3.7199495,2.5409477,-3.5013478,1.6520048,2.5440469,-3.5193968,-3.7199495,-5.1736197,-5.0824547
3085,0.0139,-3.7201874,2.5411053,-3.5014648,1.652071,2.5442038,-3.5195096,-3.7201874,-5.1740093,-5.0828476
3086,0.0139,-3.7204251,2.5412629,-3.501582,1.652137,2.5443606,-3.5196223,-3.7204251,-5.174399,-5.08324
3087,0.0139,-3.7206628,2.5414202,-3.501699,1.6522031,2.5445173,-3.5197349,-3.7206628,-5.174788,-5.0836325
3088,0.0139,-3.7209003,2.5415776,-3.5018158,1.6522691,2.544674,-3.5198474,-3.7209003,-5.175177,-5.084025
3089,0.0139,-3.7211378,2.541735,-3.5019326,1.652335,2.5448306,-3.51996,-3.7211378,-5.175566,-5.084417
3090,0.0139,-3.721375,2.541892,-3.5020494,1.652401,2.544987,-3.5200725,-3.721375,-5.175955,-5.084809
3091,0.0139,-3.7216122,2.5420492,-3.5021663,1.6524669,2.5451434,-3.520185,-3.7216122,-5.1763434,-5.085201
3092,0.0139,-3.7218492,2.5422063,-3.502283,1.6525328,2.5452998,-3.5202973,-3.7218492,-5.176732,-5.0855923
3093,0.0139,-3.7220862,2.5423632,-3.5023997,1.6525986,2.545456,-3.5204096,-3.7220862,-5.17712,-5.0859838
3094,0.0139,-3.722323,2.54252,-3.5025163,1.6526644,2.545612,-3.5205219,-3.722323,-5.1775084,-5.086375
3095,0.0139,-3.7225597,2.542677,-3.5026329,1.6527302,2.5457683,-3.5206342,-3.7225597,-5.1778965,-5.0867662
3096,0.0139,-3.7227962,2.5428336,-3.5027494,1.652796,2.5459242,-3.5207465,-3.7227962,-5.178284,-5.0871572
3097,0.0139,-3.7230327,2.5429902,-3.5028658,1.6528617,2.54608,-3.5208585,-3.7230327,-5.178672,-5.0875483
3098,0.0139,-3.723269,2.5431468,-3.5029821,1.6529274,2.546236,-3.5209706,-3.723269,-5.1790595,-5.087939
3099,0.0139,-3.7235053,2.5433033,-3.5030985,1.6529931,2.5463917,-3.5210826,-3.7235053,-5.1794467,-5.0883293
3100,0.0138,-3.7237415,2.5434597,-3.5032148,1.6530588,2.5465474,-3.5211947,-3.7237415,-5.179834,-5.08872
3101,0.0138,-3.7239776,2.543616,-3.5033312,1.6531243,2.546703,-3.5213068,-3.7239776,-5.180221,-5.08911
3102,0.0138,-3.7242136,2.5437722,-3.5034473,1.6531899,2.5468588,-3.5214186,-3.7242136,-5.180608,-5.0895
3103,0.0138,-3.7244494,2.5439284,-3.5035634,1.6532555,2.5470142,-3.5215304,-3.7244494,-5.1809945,-5.08989
3104,0.0138,-3.7246852,2.5440845,-3.5036795,1.6533209,2.5471697,-3.5216422,-3.7246852,-5.181381,-5.0902796
3105,0.0138,-3.7249207,2.5442405,-3.5037956,1.6533864,2.5473251,-3.521754,-3.7249207,-5.1817675,-5.090669
3106,0.0138,-3.7251563,2.5443964,-3.5039115,1.6534518,2.5474803,-3.5218656,-3.7251563,-5.1821537,-5.0910587
3107,0.0138,-3.7253916,2.5445523,-3.5040274,1.6535172,2.5476356,-3.5219772,-3.7253916,-5.18254,-5.091448
3108,0.0138,-3.725627,2.544708,-3.5041432,1.6535826,2.5477908,-3.5220888,-3.725627,-5.1829257,-5.091837
3109,0.0138,-3.725862,2.5448637,-3.504259,1.6536479,2.5479457,-3.5222003,-3.725862,-5.1833115,-5.092226
3110,0.0138,-3.726097,2.5450194,-3.504375,1.6537132,2.5481007,-3.522312,-3.726097,-5.183697,-5.0926147
3111,0.0138,-3.726332,2.545175,-3.5044906,1.6537786,2.5482557,-3.5224233,-3.726332,-5.1840825,-5.0930033
3112,0.0138,-3.7265668,2.5453305,-3.5046062,1.6538438,2.5484104,-3.5225346,-3.7265668,-5.184468,-5.093392
3113,0.0138,-3.7268014,2.545486,-3.5047219,1.653909,2.5485651,-3.522646,-3.7268014,-5.184853,-5.0937805
3114,0.0138,-3.727036,2.5456414,-3.5048375,1.6539742,2.54872,-3.5227573,-3.727036,-5.185238,-5.0941687
3115,0.0138,-3.7272704,2.5457966,-3.504953,1.6540394,2.5488744,-3.5228686,-3.7272704,-5.1856227,-5.094557
3116,0.0138,-3.7275047,2.5459518,-3.5050683,1.6541045,2.5490289,-3.5229797,-3.7275047,-5.1860075,-5.094945
3117,0.0137,-3.7277389,2.546107,-3.5051837,1.6541696,2.5491834,-3.5230908,-3.7277389,-5.186392,-5.0953326
3118,0.0137,-3.727973,2.546262,-3.505299,1.6542346,2.5493376,-3.523202,-3.727973,-5.186776,-5.0957203
3119,0.0137,-3.7282069,2.546417,-3.5054145,1.6542997,2.549492,-3.523313,-3.7282069,-5.1871605,-5.096108
3120,0.0137,-3.7284408,2.546572,-3.5055296,1.6543647,2.5496461,-3.5234241,-3.7284408,-5.1875443,-5.096495
3121,0.0137,-3.7286744,2.5467267,-3.5056448,1.6544297,2.5498004,-3.523535,-3.7286744,-5.187928,-5.0968823
3122,0.0137,-3.728908,2.5468814,-3.50576,1.6544946,2.5499544,-3.5236459,-3.728908,-5.188312,-5.0972695
3123,0.0137,-3.7291415,2.5470362,-3.505875,1.6545595,2.5501084,-3.5237567,-3.7291415,-5.188696,-5.0976562
3124,0.0137,-3.729375,2.5471907,-3.50599,1.6546243,2.5502625,-3.5238676,-3.729375,-5.1890793,-5.098043
3125,0.0137,-3.729608,2.5473452,-3.506105,1.6546892,2.5504162,-3.5239785,-3.729608,-5.1894627,-5.0984297
3126,0.0137,-3.7298412,2.5474997,-3.5062199,1.654754,2.55057,-3.524089,-3.7298412,-5.189846,-5.098816
3127,0.0137,-3.7300742,2.547654,-3.5063348,1.6548188,2.5507238,-3.5241997,-3.7300742,-5.190229,-5.099202
3128,0.0137,-3.730307,2.5478082,-3.5064497,1.6548835,2.5508773,-3.5243104,-3.730307,-5.190612,-5.0995884
3129,0.0137,-3.73054,2.5479624,-3.5065644,1.6549482,2.5510309,-3.524421,-3.73054,-5.1909947,-5.099974
3130,0.0137,-3.7307727,2.5481167,-3.506679,1.655013,2.5511844,-3.5245314,-3.7307727,-5.191377,-5.10036
3131,0.0137,-3.7310054,2.5482707,-3.5067937,1.6550776,2.5513377,-3.5246418,-3.7310054,-5.1917596,-5.1007457
3132,0.0137,-3.731238,2.5484247,-3.5069084,1.6551422,2.551491,-3.5247521,-3.731238,-5.192142,-5.101131
3133,0.0137,-3.7314703,2.5485787,-3.507023,1.6552068,2.5516443,-3.5248625,-3.7314703,-5.192524,-5.1015162
3134,0.0136,-3.7317026,2.5487325,-3.5071375,1.6552714,2.5517974,-3.524973,-3.7317026,-5.192906,-5.1019015
3135,0.0136,-3.7319348,2.5488863,-3.507252,1.6553359,2.5519505,-3.525083,-3.7319348,-5.193288,-5.1022863
3136,0.0136,-3.7321668,2.54904,-3.5073664,1.6554004,2.5521035,-3.5251932,-3.7321668,-5.1936693,-5.102671
3137,0.0136,-3.7323987,2.5491936,-3.5074809,1.6554649,2.5522566,-3.5253034,-3.7323987,-5.194051,-5.103056
3138,0.0136,-3.7326305,2.5493472,-3.507595,1.6555294,2.5524094,-3.5254135,-3.7326305,-5.1944323,-5.1034403
3139,0.0136,-3.7328622,2.5495007,-3.5077093,1.6555938,2.5525622,-3.5255237,-3.7328622,-5.1948133,-5.1038246
3140,0.0136,-3.7330937,2.549654,-3.5078235,1.6556581,2.552715,-3.5256336,-3.7330937,-5.1951942,-5.104209
3141,0.0136,-3.7333252,2.5498073,-3.5079377,1.6557225,2.5528677,-3.5257435,-3.7333252,-5.195575,-5.104593
3142,0.0136,-3.7335565,2.5499606,-3.5080519,1.6557869,2.5530202,-3.5258534,-3.7335565,-5.1959558,-5.1049767
3143,0.0136,-3.7337878,2.5501137,-3.5081658,1.6558511,2.5531728,-3.5259633,-3.7337878,-5.1963363,-5.1053605
3144,0.0136,-3.7340188,2.5502667,-3.5082798,1.6559154,2.5533252,-3.5260732,-3.7340188,-5.196717,-5.105744
3145,0.0136,-3.7342498,2.5504198,-3.5083938,1.6559796,2.5534775,-3.526183,-3.7342498,-5.197097,-5.1061273
3146,0.0136,-3.7344806,2.5505729,-3.5085077,1.6560439,2.5536299,-3.5262926,-3.7344806,-5.197477,-5.1065106
3147,0.0136,-3.7347114,2.5507257,-3.5086215,1.656108,2.553782,-3.5264022,-3.7347114,-5.197857,-5.106894
3148,0.0136,-3.7349422,2.5508785,-3.5087352,1.6561722,2.553934,-3.526512,-3.7349422,-5.1982365,-5.107277
3149,0.0136,-3.7351727,2.5510314,-3.508849,1.6562363,2.5540862,-3.5266216,-3.7351727,-5.198616,-5.10766
3150,0.0136,-3.7354033,2.551184,-3.5089626,1.6563003,2.5542383,-3.526731,-3.7354033,-5.1989956,-5.1080427
3151,0.0135,-3.7356336,2.5513365,-3.5090764,1.6563643,2.5543902,-3.5268404,-3.7356336,-5.199375,-5.108425
3152,0.0135,-3.735864,2.551489,-3.5091898,1.6564283,2.554542,-3.52695,-3.735864,-5.199754,-5.1088076
3153,0.0135,-3.736094,2.5516415,-3.5093033,1.6564924,2.554694,-3.5270593,-3.736094,-5.2001333,-5.10919
3154,0.0135,-3.736324,2.5517938,-3.5094168,1.6565562,2.5548456,-3.5271688,-3.736324,-5.2005124,-5.109572
3155,0.0135,-3.736554,2.5519462,-3.5095303,1.6566201,2.5549972,-3.527278,-3.736554,-5.200891,-5.109954
3156,0.0135,-3.7367837,2.5520983,-3.5096438,1.656684,2.5551488,-3.5273871,-3.7367837,-5.2012696,-5.110336
3157,0.0135,-3.7370133,2.5522504,-3.509757,1.6567479,2.5553002,-3.5274963,-3.7370133,-5.201648,-5.1107173
3158,0.0135,-3.737243,2.5524025,-3.5098703,1.6568117,2.5554516,-3.5276055,-3.737243,-5.2020264,-5.111099
3159,0.0135,-3.7374723,2.5525546,-3.5099835,1.6568755,2.555603,-3.5277147,-3.7374723,-5.2024045,-5.11148
3160,0.0135,-3.7377017,2.5527065,-3.5100968,1.6569393,2.5557542,-3.5278237,-3.7377017,-5.2027826,-5.111861
3161,0.0135,-3.737931,2.5528584,-3.51021,1.657003,2.5559053,-3.5279326,-3.737931,-5.2031603,-5.112242
3162,0.0135,-3.7381601,2.5530102,-3.510323,1.6570667,2.5560565,-3.5280416,-3.7381601,-5.203538,-5.112623
3163,0.0135,-3.7383893,2.5531619,-3.510436,1.6571304,2.5562077,-3.5281506,-3.7383893,-5.2039156,-5.1130037
3164,0.0135,-3.7386181,2.5533135,-3.510549,1.657194,2.5563586,-3.5282595,-3.7386181,-5.204293,-5.1133842
3165,0.0135,-3.738847,2.5534651,-3.510662,1.6572577,2.5565095,-3.5283682,-3.738847,-5.20467,-5.113765
3166,0.0135,-3.7390757,2.5536165,-3.5107749,1.6573212,2.5566604,-3.528477,-3.7390757,-5.205047,-5.1141453
3167,0.0135,-3.7393043,2.553768,-3.5108876,1.6573848,2.556811,-3.5285857,-3.7393043,-5.205424,-5.1145253
3168,0.0134,-3.7395327,2.5539193,-3.5110004,1.6574483,2.5569618,-3.5286944,-3.7395327,-5.2058005,-5.1149054
3169,0.0134,-3.739761,2.5540707,-3.5111132,1.6575118,2.5571125,-3.528803,-3.739761,-5.206177,-5.1152854
3170,0.0134,-3.7399893,2.5542219,-3.511226,1.6575752,2.557263,-3.5289116,-3.7399893,-5.206554,-5.115665
3171,0.0134,-3.7402174,2.554373,-3.5113385,1.6576387,2.5574133,-3.52902,-3.7402174,-5.20693,-5.1160445
3172,0.0134,-3.7404454,2.5545242,-3.511451,1.6577021,2.5575638,-3.5291286,-3.7404454,-5.2073064,-5.116424
3173,0.0134,-3.7406733,2.554675,-3.5115635,1.6577655,2.5577142,-3.529237,-3.7406733,-5.2076826,-5.116803
3174,0.0134,-3.7409012,2.554826,-3.511676,1.6578288,2.5578644,-3.5293455,-3.7409012,-5.2080584,-5.1171823
3175,0.0134,-3.741129,2.554977,-3.5117886,1.6578921,2.5580146,-3.5294538,-3.741129,-5.208434,-5.1175613
3176,0.0134,-3.7413566,2.5551276,-3.511901,1.6579554,2.5581648,-3.529562,-3.7413566,-5.20881,-5.11794
3177,0.0134,-3.741584,2.5552783,-3.5120132,1.6580187,2.5583148,-3.5296702,-3.741584,-5.209185,-5.1183186
3178,0.0134,-3.7418115,2.555429,-3.5121255,1.6580819,2.5584648,-3.5297785,-3.7418115,-5.2095604,-5.118697
3179,0.0134,-3.7420387,2.5555797,-3.5122378,1.6581451,2.5586147,-3.5298867,-3.7420387,-5.2099357,-5.1190753
3180,0.0134,-3.742266,2.55573,-3.51235,1.6582083,2.5587645,-3.5299947,-3.742266,-5.2103105,-5.1194534
3181,0.0134,-3.742493,2.5558805,-3.5124621,1.6582714,2.5589142,-3.5301027,-3.742493,-5.2106853,-5.1198316
3182,0.0134,-3.74272,2.556031,-3.5125742,1.6583345,2.559064,-3.5302107,-3.74272,-5.21106,-5.1202097
3183,0.0134,-3.7429466,2.5561812,-3.5126863,1.6583976,2.5592136,-3.5303187,-3.7429466,-5.2114344,-5.1205873
3184,0.0134,-3.7431734,2.5563314,-3.5127983,1.6584606,2.5593631,-3.5304267,-3.7431734,-5.2118087,-5.120965
3185,0.0134,-3.7434,2.5564816,-3.5129101,1.6585237,2.5595126,-3.5305345,-3.7434,-5.212183,-5.1213427
3186,0.0133,-3.7436266,2.5566316,-3.513022,1.6585866,2.559662,-3.5306423,-3.7436266,-5.2125573,-5.12172
3187,0.0133,-3.743853,2.5567815,-3.5131338,1.6586496,2.5598114,-3.53075,-3.743853,-5.212931,-5.122097
3188,0.0133,-3.7440794,2.5569315,-3.5132456,1.6587125,2.5599606,-3.5308578,-3.7440794,-5.213305,-5.122474
3189,0.0133,-3.7443056,2.5570815,-3.5133574,1.6587754,2.5601099,-3.5309656,-3.7443056,-5.213679,-5.122851
3190,0.0133,-3.7445316,2.5572312,-3.513469,1.6588383,2.560259,-3.531073,-3.7445316,-5.214052,-5.1232276
3191,0.0133,-3.7447577,2.557381,-3.5135806,1.6589011,2.560408,-3.5311806,-3.7447577,-5.2144256,-5.1236043
3192,0.0133,-3.7449834,2.5575306,-3.5136921,1.6589639,2.5605571,-3.5312881,-3.7449834,-5.214799,-5.1239805
3193,0.0133,-3.7452092,2.5576801,-3.5138037,1.6590267,2.5607061,-3.5313957,-3.7452092,-5.215172,-5.1243567
3194,0.0133,-3.7454348,2.5578296,-3.5139153,1.6590894,2.560855,-3.5315032,-3.7454348,-5.2155447,-5.124733
3195,0.0133,-3.7456603,2.557979,-3.5140266,1.6591522,2.5610037,-3.5316105,-3.7456603,-5.2159176,-5.125109
3196,0.0133,-3.7458858,2.5581284,-3.514138,1.6592149,2.5611525,-3.5317178,-3.7458858,-5.21629,-5.125485
3197,0.0133,-3.7461112,2.5582776,-3.5142493,1.6592776,2.561301,-3.531825,-3.7461112,-5.2166624,-5.1258607
3198,0.0133,-3.7463365,2.5584269,-3.5143607,1.6593403,2.5614495,-3.5319324,-3.7463365,-5.217035,-5.1262364
3199,0.0133,-3.7465615,2.558576,-3.514472,1.6594028,2.561598,-3.5320396,-3.7465615,-5.217407,-5.1266117
3200,0.0133,-3.7467866,2.558725,-3.514583,1.6594654,2.5617466,-3.532147,-3.7467866,-5.217779,-5.126987
3201,0.0133,-3.7470114,2.5588741,-3.5146942,1.659528,2.561895,-3.532254,-3.7470114,-5.218151,-5.1273623
3202,0.0133,-3.7472363,2.5590231,-3.5148053,1.6595906,2.5620432,-3.532361,-3.7472363,-5.218523,-5.127737
3203,0.0133,-3.7474608,2.559172,-3.5149164,1.6596531,2.5621915,-3.532468,-3.7474608,-5.2188945,-5.128112
3204,0.0132,-3.7476854,2.5593207,-3.5150275,1.6597155,2.5623395,-3.5325751,-3.7476854,-5.219266,-5.1284866
3205,0.0132,-3.74791,2.5594695,-3.5151384,1.659778,2.5624876,-3.5326822,-3.74791,-5.2196374,-5.128861
3206,0.0132,-3.7481344,2.5596182,-3.5152493,1.6598405,2.5626357,-3.532789,-3.7481344,-5.2200084,-5.1292353
3207,0.0132,-3.7483587,2.5597668,-3.51536,1.6599028,2.5627837,-3.5328958,-3.7483587,-5.2203794,-5.1296096
3208,0.0132,-3.7485828,2.5599153,-3.515471,1.6599652,2.5629315,-3.5330026,-3.7485828,-5.2207503,-5.129984
3209,0.0132,-3.748807,2.5600638,-3.5155818,1.6600275,2.5630794,-3.5331094,-3.748807,-5.221121,-5.1303577
3210,0.0132,-3.7490308,2.5602121,-3.5156925,1.6600899,2.5632272,-3.5332162,-3.7490308,-5.2214913,-5.1307316
3211,0.0132,-3.7492547,2.5603604,-3.515803,1.6601521,2.5633748,-3.5333228,-3.7492547,-5.221862,-5.1311054
3212,0.0132,-3.7494783,2.5605087,-3.5159137,1.6602143,2.5635223,-3.5334294,-3.7494783,-5.2222323,-5.131479
3213,0.0132,-3.749702,2.5606568,-3.5160244,1.6602765,2.56367,-3.533536,-3.749702,-5.2226024,-5.131852
3214,0.0132,-3.7499256,2.5608048,-3.516135,1.6603388,2.5638175,-3.5336425,-3.7499256,-5.2229724,-5.1322255
3215,0.0132,-3.750149,2.560953,-3.5162454,1.6604009,2.5639648,-3.533749,-3.750149,-5.2233424,-5.1325984
3216,0.0132,-3.7503724,2.561101,-3.5163558,1.660463,2.5641122,-3.5338554,-3.7503724,-5.223712,-5.1329713
3217,0.0132,-3.7505956,2.5612488,-3.5164661,1.6605251,2.5642595,-3.5339618,-3.7505956,-5.2240815,-5.133344
3218,0.0132,-3.7508187,2.5613966,-3.5165765,1.6605872,2.5644066,-3.534068,-3.7508187,-5.224451,-5.133717
3219,0.0132,-3.7510417,2.5615444,-3.516687,1.6606492,2.5645537,-3.5341744,-3.7510417,-5.22482,-5.1340895
3220,0.0132,-3.7512646,2.561692,-3.516797,1.6607112,2.5647008,-3.5342808,-3.7512646,-5.225189,-5.134462
3221,0.0132,-3.7514873,2.5618396,-3.5169072,1.6607732,2.564848,-3.5343869,-3.7514873,-5.2255583,-5.1348343
3222,0.0131,-3.75171,2.5619872,-3.5170174,1.6608351,2.5649948,-3.534493,-3.75171,-5.2259274,-5.135206
3223,0.0131,-3.7519326,2.5621347,-3.5171275,1.660897,2.5651417,-3.534599,-3.7519326,-5.226296,-5.135578
3224,0.0131,-3.752155,2.562282,-3.5172377,1.6609589,2.5652885,-3.5347052,-3.752155,-5.2266645,-5.13595
3225,0.0131,-3.7523775,2.5624294,-3.5173476,1.6610208,2.5654352,-3.5348113,-3.7523775,-5.227033,-5.1363215
3226,0.0131,-3.7525997,2.5625768,-3.5174575,1.6610826,2.5655818,-3.5349174,-3.7525997,-5.2274013,-5.136693
3227,0.0131,-3.752822,2.5627239,-3.5175674,1.6611444,2.5657284,-3.5350232,-3.752822,-5.2277694,-5.1370645
3228,0.0131,-3.753044,2.562871,-3.5176773,1.6612061,2.565875,-3.535129,-3.753044,-5.2281375,-5.137436
3229,0.0131,-3.7532659,2.563018,-3.517787,1.6612679,2.5660214,-3.535235,-3.7532659,-5.228505,-5.137807
3230,0.0131,-3.7534878,2.5631652,-3.5178967,1.6613296,2.5661678,-3.5353408,-3.7534878,-5.228873,-5.138178
3231,0.0131,-3.7537096,2.563312,-3.5180063,1.6613914,2.5663142,-3.5354466,-3.7537096,-5.2292404,-5.138549
3232,0.0131,-3.7539313,2.563459,-3.518116,1.661453,2.5664604,-3.5355523,-3.7539313,-5.229608,-5.1389194
3233,0.0131,-3.7541528,2.5636058,-3.5182257,1.6615146,2.5666065,-3.535658,-3.7541528,-5.229975,-5.13929
3234,0.0131,-3.7543743,2.5637524,-3.518335,1.6615763,2.5667527,-3.5357635,-3.7543743,-5.2303424,-5.1396604
3235,0.0131,-3.7545955,2.563899,-3.5184445,1.6616379,2.5668988,-3.5358691,-3.7545955,-5.2307096,-5.1400304
3236,0.0131,-3.7548168,2.5640457,-3.518554,1.6616994,2.5670447,-3.5359747,-3.7548168,-5.2310762,-5.1404004
3237,0.0131,-3.755038,2.5641923,-3.5186634,1.6617609,2.5671906,-3.5360801,-3.755038,-5.231443,-5.1407704
